stems,words,sufix,freq
oeahmas,oeahmase,e,0.0546876388179324
kymyakãkõm,kymyakãkõme,e,0.0546876388179324
menekas,menekase,e,0.0546876388179324
torẽs,torẽse,e,0.0546876388179324
myta,mytae,e,0.0546876388179324
nyrihpyrym,nyrihpyryme,e,0.0546876388179324
imerotohm,imerotohme,e,0.0546876388179324
kohtohm,kohtohme,e,0.0546876388179324
tahpahpos,tahpahpose,e,0.0546876388179324
kyresẽt,kyresẽte,e,0.0546876388179324
pakomotyãm,pakomotyãme,e,0.0546876388179324
oẽmapotohkõm,oẽmapotohkõme,e,0.0546876388179324
tapurus,tapuruse,e,0.0546876388179324
tapurupos,tapurupose,e,0.0546876388179324
marotosẽk,marotosẽke,e,0.0546876388179324
ynanukurãkas,ynanukurãkase,e,0.0546876388179324
tonyhtos,tonyhtose,e,0.0546876388179324
pytaryk,pytaryke,e,0.0546876388179324
orihkon,orihkone,e,0.0546876388179324
ẽmehtohm,ẽmehtohme,e,0.0546876388179324
jexiryk,jexiryke,e,0.0546876388179324
imarõm,imarõme,e,0.0546876388179324
itũtanohpotohm,itũtanohpotohme,e,0.0546876388179324
enetupuhpotohm,enetupuhpotohme,e,0.0546876388179324
tõm,tõme,e,0.0546876388179324
yton,ytone,e,0.0546876388179324
ekurematohm,ekurematohme,e,0.0546876388179324
ytoketõm,ytoketõme,e,0.0546876388179324
hxiropotohm,hxiropotohme,e,0.0546876388179324
omatom,omatome,e,0.0546876388179324
muretanohp,muretanohpe,e,0.0546876388179324
yronymyrym,yronymyryme,e,0.0546876388179324
motapỹm,motapỹme,e,0.0546876388179324
exiryk,exiryke,e,0.0546876388179324
tymyhpokapos,tymyhpokapose,e,0.0546876388179324
tõmapos,tõmapose,e,0.0546876388179324
jepet,jepete,e,0.0546876388179324
tutumehs,tutumehse,e,0.0546876388179324
tyhtozomos,tyhtozomose,e,0.0546876388179324
typoremãkapos,typoremãkapose,e,0.0546876388179324
sextafeira,sextafeirae,e,0.0546876388179324
ryhman,ryhmane,e,0.0546876388179324
tumunur,tumunure,e,0.0546876388179324
tarys,taryse,e,0.0546876388179324
senupunaton,senupunatone,e,0.0546876388179324
parak,parake,e,0.0546876388179324
tokaros,tokarose,e,0.0546876388179324
nutũtas,nutũtase,e,0.0546876388179324
rinanõm,rinanõme,e,0.0546876388179324
aron,arone,e,0.0546876388179324
poremãkaponanõm,poremãkaponanõme,e,0.0546876388179324
ynapynanohnem,ynapynanohneme,e,0.0546876388179324
ramek,rameke,e,0.0546876388179324
tosẽm,tosẽme,e,0.0546876388179324
tyarak,tyarake,e,0.0546876388179324
wãnohtohm,wãnohtohme,e,0.0546876388179324
akorõman,akorõmane,e,0.0546876388179324
eyaza,eyazae,e,0.0546876388179324
kuewokõm,kuewokõme,e,0.0546876388179324
tymotyẽkas,tymotyẽkase,e,0.0546876388179324
kuehtohkõm,kuehtohkõme,e,0.0546876388179324
osepekahs,osepekahse,e,0.0546876388179324
mypehkatos,mypehkatose,e,0.0546876388179324
namorepatopõpyrym,namorepatopõpyryme,e,0.0546876388179324
omihpyrya,omihpyryae,e,0.0546876388179324
kueahmaton,kueahmatone,e,0.0546876388179324
ẽpoas,ẽpoase,e,0.0546876388179324
na,nae,e,0.0546876388179324
okurohta,okurohtae,e,0.0546876388179324
rohmanohpotohm,rohmanohpotohme,e,0.0546876388179324
romanom,romanome,e,0.0546876388179324
typohs,typohse,e,0.0546876388179324
tõs,tõse,e,0.0546876388179324
nyhs,nyhse,e,0.0546876388179324
totatotakuros,totatotakurose,e,0.0546876388179324
tyõtos,tyõtose,e,0.0546876388179324
amotyrya,amotyryae,e,0.0546876388179324
mukurãkapotatos,mukurãkapotatose,e,0.0546876388179324
tãky,tãkye,e,0.0546876388179324
tois,toise,e,0.0546876388179324
aemũkuatohkõm,aemũkuatohkõme,e,0.0546876388179324
oekyrykõm,oekyrykõme,e,0.0546876388179324
erohs,erohse,e,0.0546876388179324
asen,asene,e,0.0546876388179324
ytoytos,ytoytose,e,0.0546876388179324
kyritohkõm,kyritohkõme,e,0.0546876388179324
toehxiros,toehxirose,e,0.0546876388179324
ematonas,ematonase,e,0.0546876388179324
omipohtomas,omipohtomase,e,0.0546876388179324
tukurihpas,tukurihpase,e,0.0546876388179324
omis,omise,e,0.0546876388179324
oeneas,oenease,e,0.0546876388179324
emanueum,emanueume,e,0.0546876388179324
oytotohm,oytotohme,e,0.0546876388179324
mo,moe,e,0.0546876388179324
kurãkatohm,kurãkatohme,e,0.0546876388179324
pytỹpyrym,pytỹpyryme,e,0.0546876388179324
jenetuputyryk,jenetuputyryke,e,0.0546876388179324
meropos,meropose,e,0.0546876388179324
meturum,meturume,e,0.0546876388179324
tah,tahe,e,0.0546876388179324
kurikas,kurikase,e,0.0546876388179324
tõsẽpurihkapos,tõsẽpurihkapose,e,0.0546876388179324
emamyryk,emamyryke,e,0.0546876388179324
wenikehkapos,wenikehkapose,e,0.0546876388179324
mukas,mukase,e,0.0546876388179324
rowohp,rowohpe,e,0.0546876388179324
exisen,exisene,e,0.0546876388179324
jerokuruk,jerokuruke,e,0.0546876388179324
okurum,okurume,e,0.0546876388179324
osenetuputyas,osenetuputyase,e,0.0546876388179324
tõpatapo,tõpatapoe,e,0.0546876388179324
tõsenuhmapitos,tõsenuhmapitose,e,0.0546876388179324
typitypipokurukõk,typitypipokurukõke,e,0.0546876388179324
ynanetas,ynanetase,e,0.0546876388179324
etatohm,etatohme,e,0.0546876388179324
akorehmananomomoraram,akorehmananomomorarame,e,0.0546876388179324
tukumanohpos,tukumanohpose,e,0.0546876388179324
tooehtohm,tooehtohme,e,0.0546876388179324
mexias,mexiase,e,0.0546876388179324
oenekunopyas,oenekunopyase,e,0.0546876388179324
rin,rine,e,0.0546876388179324
erot,erote,e,0.0546876388179324
toytorym,toytoryme,e,0.0546876388179324
enahkatohm,enahkatohme,e,0.0546876388179324
izak,izake,e,0.0546876388179324
ahnikatohm,ahnikatohme,e,0.0546876388179324
ekãtos,ekãtose,e,0.0546876388179324
takehs,takehse,e,0.0546876388179324
kynonuhn,kynonuhne,e,0.0546876388179324
tyxapeuk,tyxapeuke,e,0.0546876388179324
purutẽt,purutẽte,e,0.0546876388179324
omam,omame,e,0.0546876388179324
ytoytoas,ytoytoase,e,0.0546876388179324
tõsenetupuhs,tõsenetupuhse,e,0.0546876388179324
enetokos,enetokose,e,0.0546876388179324
turukehs,turukehse,e,0.0546876388179324
inũmehm,inũmehme,e,0.0546876388179324
kãtas,kãtase,e,0.0546876388179324
osekazumatopõpyrymam,osekazumatopõpyrymame,e,0.0546876388179324
tyyrypyrykõk,tyyrypyrykõke,e,0.0546876388179324
osenetupuhtopõpyrya,osenetupuhtopõpyryae,e,0.0546876388179324
oxis,oxise,e,0.0546876388179324
jytotozom,jytotozome,e,0.0546876388179324
kymenekas,kymenekase,e,0.0546876388179324
ynekarohpyrya,ynekarohpyryae,e,0.0546876388179324
ekuhpỹm,ekuhpỹme,e,0.0546876388179324
24m,24me,e,0.0546876388179324
153m,153me,e,0.0546876388179324
aroporyk,aroporyke,e,0.0546876388179324
3manomam,3manomame,e,0.0546876388179324
18m,18me,e,0.0546876388179324
ãpoinem,ãpoineme,e,0.0546876388179324
tãtarypos,tãtarypose,e,0.0546876388179324
japoitohm,japoitohme,e,0.0546876388179324
mukurãkatos,mukurãkatose,e,0.0546876388179324
ketyseman,ketysemane,e,0.0546876388179324
nenehpohpyrym,nenehpohpyryme,e,0.0546876388179324
orikyĩs,orikyĩse,e,0.0546876388179324
jenyhtopon,jenyhtopone,e,0.0546876388179324
typitahmas,typitahmase,e,0.0546876388179324
m,me,e,0.0546876388179324
tykakehs,tykakehse,e,0.0546876388179324
õmõtohkõm,õmõtohkõme,e,0.0546876388179324
eras,erase,e,0.0546876388179324
apoias,apoiase,e,0.0546876388179324
ak,ake,e,0.0546876388179324
pohs,pohse,e,0.0546876388179324
kuamorem,kuamoreme,e,0.0546876388179324
epokapỹm,epokapỹme,e,0.0546876388179324
tyryhkas,tyryhkase,e,0.0546876388179324
kypynohtohkõm,kypynohtohkõme,e,0.0546876388179324
oritohm,oritohme,e,0.0546876388179324
moa,moae,e,0.0546876388179324
tutuarõtas,tutuarõtase,e,0.0546876388179324
nas,nase,e,0.0546876388179324
amoreparyk,amoreparyke,e,0.0546876388179324
epekatyas,epekatyase,e,0.0546876388179324
tyõtyk,tyõtyke,e,0.0546876388179324
oehs,oehse,e,0.0546876388179324
taorihmapos,taorihmapose,e,0.0546876388179324
myrias,myriase,e,0.0546876388179324
orukoimohp,orukoimohpe,e,0.0546876388179324
torẽnas,torẽnase,e,0.0546876388179324
eahmanem,eahmaneme,e,0.0546876388179324
aronanõm,aronanõme,e,0.0546876388179324
kỹton,kỹtone,e,0.0546876388179324
jepem,jepeme,e,0.0546876388179324
rehn,rehne,e,0.0546876388179324
earym,earyme,e,0.0546876388179324
nonukuas,nonukuase,e,0.0546876388179324
onemyas,onemyase,e,0.0546876388179324
xihn,xihne,e,0.0546876388179324
toorikyryk,toorikyryke,e,0.0546876388179324
jozu,jozue,e,0.0546876388179324
tymyxik,tymyxike,e,0.0546876388179324
nurutopõpyrymoraram,nurutopõpyrymorarame,e,0.0546876388179324
tarotaros,tarotarose,e,0.0546876388179324
tysũsũmas,tysũsũmase,e,0.0546876388179324
jeahnohmapon,jeahnohmapone,e,0.0546876388179324
ymenekas,ymenekase,e,0.0546876388179324
ruim,ruime,e,0.0546876388179324
tymotatemuhmas,tymotatemuhmase,e,0.0546876388179324
tytahs,tytahse,e,0.0546876388179324
tomĩnos,tomĩnose,e,0.0546876388179324
atapyĩm,atapyĩme,e,0.0546876388179324
7manomam,7manomame,e,0.0546876388179324
ymotyẽkatohm,ymotyẽkatohme,e,0.0546876388179324
ayhtohpyrymam,ayhtohpyrymame,e,0.0546876388179324
tyhkaryk,tyhkaryke,e,0.0546876388179324
tukas,tukase,e,0.0546876388179324
risẽk,risẽke,e,0.0546876388179324
takohs,takohse,e,0.0546876388179324
etuarimaketõm,etuarimaketõme,e,0.0546876388179324
ypo,ypoe,e,0.0546876388179324
tykazomos,tykazomose,e,0.0546876388179324
ematonanopyasen,ematonanopyasene,e,0.0546876388179324
tãtarerekas,tãtarerekase,e,0.0546876388179324
jamorepas,jamorepase,e,0.0546876388179324
tywykahm,tywykahme,e,0.0546876388179324
tyris,tyrise,e,0.0546876388179324
10m,10me,e,0.0546876388179324
oerohtamitukõm,oerohtamitukõme,e,0.0546876388179324
ipyr,ipyre,e,0.0546876388179324
oytotohkõm,oytotohkõme,e,0.0546876388179324
osenetupuhpynõm,osenetupuhpynõme,e,0.0546876388179324
tutuarimanohpos,tutuarimanohpose,e,0.0546876388179324
ixihpyrym,ixihpyryme,e,0.0546876388179324
õturutohkõm,õturutohkõme,e,0.0546876388179324
kynyaruman,kynyarumane,e,0.0546876388179324
apõm,apõme,e,0.0546876388179324
mas,mase,e,0.0546876388179324
zupohtotohm,zupohtotohme,e,0.0546876388179324
tumũkurum,tumũkurume,e,0.0546876388179324
monehtan,monehtane,e,0.0546876388179324
t,te,e,0.0546876388179324
tutuisak,tutuisake,e,0.0546876388179324
tõkehs,tõkehse,e,0.0546876388179324
zoxi,zoxie,e,0.0546876388179324
etyhpyrymãm,etyhpyrymãme,e,0.0546876388179324
tonyohs,tonyohse,e,0.0546876388179324
ik,ike,e,0.0546876388179324
ynanuahmykyas,ynanuahmykyase,e,0.0546876388179324
oserematoha,oserematohae,e,0.0546876388179324
450m,450me,e,0.0546876388179324
ẽtokos,ẽtokose,e,0.0546876388179324
nezukuas,nezukuase,e,0.0546876388179324
maronõpotõm,maronõpotõme,e,0.0546876388179324
oesarym,oesaryme,e,0.0546876388179324
repemoraram,repemorarame,e,0.0546876388179324
sukurematatos,sukurematatose,e,0.0546876388179324
jexihpyrym,jexihpyryme,e,0.0546876388179324
wãtanohn,wãtanohne,e,0.0546876388179324
riryk,riryke,e,0.0546876388179324
kynyjamihtan,kynyjamihtane,e,0.0546876388179324
tytapyik,tytapyike,e,0.0546876388179324
mekaroas,mekaroase,e,0.0546876388179324
ritõm,ritõme,e,0.0546876388179324
tamorepanek,tamorepaneke,e,0.0546876388179324
tõsenuhmatohkõm,tõsenuhmatohkõme,e,0.0546876388179324
mekaroton,mekarotone,e,0.0546876388179324
roropaotarãm,roropaotarãme,e,0.0546876388179324
oserepyryk,oserepyryke,e,0.0546876388179324
openetatos,openetatose,e,0.0546876388179324
typoetok,typoetoke,e,0.0546876388179324
set,sete,e,0.0546876388179324
oseahmatohm,oseahmatohme,e,0.0546876388179324
senahkapoton,senahkapotone,e,0.0546876388179324
tãnonohpos,tãnonohpose,e,0.0546876388179324
epukas,epukase,e,0.0546876388179324
soturutatos,soturutatose,e,0.0546876388179324
tysapatuk,tysapatuke,e,0.0546876388179324
erohketym,erohketyme,e,0.0546876388179324
atamek,atameke,e,0.0546876388179324
ỹta,ỹtae,e,0.0546876388179324
totakehs,totakehse,e,0.0546876388179324
soutatum,soutatume,e,0.0546876388179324
kuepehpyrykõm,kuepehpyrykõme,e,0.0546876388179324
tounohs,tounohse,e,0.0546876388179324
jerohtamitum,jerohtamitume,e,0.0546876388179324
mam,mame,e,0.0546876388179324
oturupotopõpyrymoraram,oturupotopõpyrymorarame,e,0.0546876388179324
tyahkas,tyahkase,e,0.0546876388179324
toemynyhmarykõk,toemynyhmarykõke,e,0.0546876388179324
kuomirykõa,kuomirykõae,e,0.0546876388179324
zuãnohtohm,zuãnohtohme,e,0.0546876388179324
porehm,porehme,e,0.0546876388179324
sãtãs,sãtãse,e,0.0546876388179324
setaton,setatone,e,0.0546876388179324
kuurus,kuuruse,e,0.0546876388179324
murutas,murutase,e,0.0546876388179324
touhkas,touhkase,e,0.0546876388179324
er,ere,e,0.0546876388179324
ehtomas,ehtomase,e,0.0546876388179324
zonẽtohm,zonẽtohme,e,0.0546876388179324
mosenuhmatatos,mosenuhmatatose,e,0.0546876388179324
tynekarorym,tynekaroryme,e,0.0546876388179324
õkurukõm,õkurukõme,e,0.0546876388179324
toytozomos,toytozomose,e,0.0546876388179324
topekõm,topekõme,e,0.0546876388179324
tuamis,tuamise,e,0.0546876388179324
pynohs,pynohse,e,0.0546876388179324
ynanekaroas,ynanekaroase,e,0.0546876388179324
tokamosẽm,tokamosẽme,e,0.0546876388179324
oetapapotohkõm,oetapapotohkõme,e,0.0546876388179324
karireapõm,karireapõme,e,0.0546876388179324
toperytas,toperytase,e,0.0546876388179324
utuarõmas,utuarõmase,e,0.0546876388179324
isen,isene,e,0.0546876388179324
ohpatamitum,ohpatamitume,e,0.0546876388179324
ehpiõkõm,ehpiõkõme,e,0.0546876388179324
osetoky,osetokye,e,0.0546876388179324
toytotozom,toytotozome,e,0.0546876388179324
tyryhs,tyryhse,e,0.0546876388179324
jeremiam,jeremiame,e,0.0546876388179324
poremãkaporyk,poremãkaporyke,e,0.0546876388179324
ohtomatamitukõm,ohtomatamitukõme,e,0.0546876388179324
toerohkehs,toerohkehse,e,0.0546876388179324
soxiten,soxitene,e,0.0546876388179324
toenupunarykõk,toenupunarykõke,e,0.0546876388179324
tytyorõtas,tytyorõtase,e,0.0546876388179324
tounohkehs,tounohkehse,e,0.0546876388179324
toehtopõpyryk,toehtopõpyryke,e,0.0546876388179324
tamorihtas,tamorihtase,e,0.0546876388179324
tyrihpõm,tyrihpõme,e,0.0546876388179324
mõkomorym,mõkomoryme,e,0.0546876388179324
tõturupotohkõm,tõturupotohkõme,e,0.0546876388179324
aky,akye,e,0.0546876388179324
oururukõk,oururukõke,e,0.0546876388179324
tynekarorykõm,tynekarorykõme,e,0.0546876388179324
amorepatõkomoyrom,amorepatõkomoyrome,e,0.0546876388179324
enetupuhtãn,enetupuhtãne,e,0.0546876388179324
seneton,senetone,e,0.0546876388179324
nekarohpyrya,nekarohpyryae,e,0.0546876388179324
tũtanohporym,tũtanohporyme,e,0.0546876388179324
ãtarykahm,ãtarykahme,e,0.0546876388179324
kan,kane,e,0.0546876388179324
sapararahm,sapararahme,e,0.0546876388179324
ypoetoa,ypoetoae,e,0.0546876388179324
ynanapoias,ynanapoiase,e,0.0546876388179324
ekarokos,ekarokose,e,0.0546876388179324
mosenuruhkatos,mosenuruhkatose,e,0.0546876388179324
jewokatohm,jewokatohme,e,0.0546876388179324
totas,totase,e,0.0546876388179324
tõsewomatohk,tõsewomatohke,e,0.0546876388179324
makohpotas,makohpotase,e,0.0546876388179324
tuarõtatohm,tuarõtatohme,e,0.0546876388179324
sautum,sautume,e,0.0546876388179324
apuhn,apuhne,e,0.0546876388179324
tynyrirym,tynyriryme,e,0.0546876388179324
jakorõm,jakorõme,e,0.0546876388179324
wãnohpotohm,wãnohpotohme,e,0.0546876388179324
motupipoas,motupipoase,e,0.0546876388179324
aminatap,aminatape,e,0.0546876388179324
kutuarimanohpoton,kutuarimanohpotone,e,0.0546876388179324
meramatatos,meramatatose,e,0.0546876388179324
ãtãkyematohkõm,ãtãkyematohkõme,e,0.0546876388179324
zahpyrahm,zahpyrahme,e,0.0546876388179324
otootomos,otootomose,e,0.0546876388179324
nekarohpyrym,nekarohpyryme,e,0.0546876388179324
auturutohm,auturutohme,e,0.0546876388179324
enetuputyas,enetuputyase,e,0.0546876388179324
toemyhpokas,toemyhpokase,e,0.0546876388179324
htomas,htomase,e,0.0546876388179324
tokok,tokoke,e,0.0546876388179324
tokyis,tokyise,e,0.0546876388179324
tõsemãs,tõsemãse,e,0.0546876388179324
tyamen,tyamene,e,0.0546876388179324
kuesemarykõm,kuesemarykõme,e,0.0546876388179324
ãpuinem,ãpuineme,e,0.0546876388179324
ourukõm,ourukõme,e,0.0546876388179324
zupõm,zupõme,e,0.0546876388179324
yj,yje,e,0.0546876388179324
tupuhpyk,tupuhpyke,e,0.0546876388179324
onenetupuhpynõm,onenetupuhpynõme,e,0.0546876388179324
aper,apere,e,0.0546876388179324
etahtom,etahtome,e,0.0546876388179324
tõsemãkas,tõsemãkase,e,0.0546876388179324
tyrowotas,tyrowotase,e,0.0546876388179324
kukurãkaton,kukurãkatone,e,0.0546876388179324
tãtãkyemarykõk,tãtãkyemarykõke,e,0.0546876388179324
46m,46me,e,0.0546876388179324
toerokurukõk,toerokurukõke,e,0.0546876388179324
inetarym,inetaryme,e,0.0546876388179324
risẽm,risẽme,e,0.0546876388179324
aorihtohm,aorihtohme,e,0.0546876388179324
nyrohmanohpotopõpyrym,nyrohmanohpotopõpyryme,e,0.0546876388179324
tometakãmas,tometakãmase,e,0.0546876388179324
pehpaj,pehpaje,e,0.0546876388179324
toytotohkõm,toytotohkõme,e,0.0546876388179324
oeahmatos,oeahmatose,e,0.0546876388179324
rypyhpyhtos,rypyhpyhtose,e,0.0546876388179324
ynanurukepyas,ynanurukepyase,e,0.0546876388179324
mymoiton,mymoitone,e,0.0546876388179324
30m,30me,e,0.0546876388179324
sõkan,sõkane,e,0.0546876388179324
typyr,typyre,e,0.0546876388179324
aytoryk,aytoryke,e,0.0546876388179324
typomas,typomase,e,0.0546876388179324
ẽm,ẽme,e,0.0546876388179324
kymenekaton,kymenekatone,e,0.0546876388179324
tutũtarykõm,tutũtarykõme,e,0.0546876388179324
tõtuhtohkõm,tõtuhtohkõme,e,0.0546876388179324
motukuas,motukuase,e,0.0546876388179324
tohkan,tohkane,e,0.0546876388179324
tynymenekatyãm,tynymenekatyãme,e,0.0546876388179324
sez,seze,e,0.0546876388179324
tyryrykan,tyryrykane,e,0.0546876388179324
taunuhmas,taunuhmase,e,0.0546876388179324
ypoetorym,ypoetoryme,e,0.0546876388179324
ekamotohm,ekamotohme,e,0.0546876388179324
apitorym,apitoryme,e,0.0546876388179324
tyrisenanomam,tyrisenanomame,e,0.0546876388179324
pokokur,pokokure,e,0.0546876388179324
tynyhtohkõm,tynyhtohkõme,e,0.0546876388179324
ikuhpỹm,ikuhpỹme,e,0.0546876388179324
inenehpohpyrym,inenehpohpyryme,e,0.0546876388179324
surumekaton,surumekatone,e,0.0546876388179324
otoxi,otoxie,e,0.0546876388179324
oximõm,oximõme,e,0.0546876388179324
esemazupurukõm,esemazupurukõme,e,0.0546876388179324
tomiryk,tomiryke,e,0.0546876388179324
okurãkanekõm,okurãkanekõme,e,0.0546876388179324
okurãkaton,okurãkatone,e,0.0546876388179324
narykahpyrym,narykahpyryme,e,0.0546876388179324
oehtãn,oehtãne,e,0.0546876388179324
tõturutohkom,tõturutohkome,e,0.0546876388179324
apakõm,apakõme,e,0.0546876388179324
tõxik,tõxike,e,0.0546876388179324
kynomõn,kynomõne,e,0.0546876388179324
onekunohtõkõm,onekunohtõkõme,e,0.0546876388179324
onekarotopõpyrya,onekarotopõpyryae,e,0.0546876388179324
aepyhpyrym,aepyhpyryme,e,0.0546876388179324
za,zae,e,0.0546876388179324
ipoetohpyrym,ipoetohpyryme,e,0.0546876388179324
moez,moeze,e,0.0546876388179324
sãm,sãme,e,0.0546876388179324
zumyhkas,zumyhkase,e,0.0546876388179324
tõsẽtorimas,tõsẽtorimase,e,0.0546876388179324
pokopak,pokopake,e,0.0546876388179324
tonur,tonure,e,0.0546876388179324
eneporyk,eneporyke,e,0.0546876388179324
tõtyritohm,tõtyritohme,e,0.0546876388179324
ypynopyas,ypynopyase,e,0.0546876388179324
aexiryk,aexiryke,e,0.0546876388179324
sẽton,sẽtone,e,0.0546876388179324
ynanypapyas,ynanypapyase,e,0.0546876388179324
tynekaroryk,tynekaroryke,e,0.0546876388179324
nerokuas,nerokuase,e,0.0546876388179324
urakanas,urakanase,e,0.0546876388179324
nahs,nahse,e,0.0546876388179324
tomitapãs,tomitapãse,e,0.0546876388179324
tanỹpos,tanỹpose,e,0.0546876388179324
kuatãkyematohkõm,kuatãkyematohkõme,e,0.0546876388179324
jakanam,jakaname,e,0.0546876388179324
tyerukumãs,tyerukumãse,e,0.0546876388179324
jumoxik,jumoxike,e,0.0546876388179324
outohm,outohme,e,0.0546876388179324
ãkorehmanem,ãkorehmaneme,e,0.0546876388179324
totasẽm,totasẽme,e,0.0546876388179324
õkokõm,õkokõme,e,0.0546876388179324
ãpiakas,ãpiakase,e,0.0546876388179324
tomes,tomese,e,0.0546876388179324
tyrisenãm,tyrisenãme,e,0.0546876388179324
totazomos,totazomose,e,0.0546876388179324
ymarõm,ymarõme,e,0.0546876388179324
jynykyas,jynykyase,e,0.0546876388179324
