stems,words,sufix,freq
barrabá,barrabás,s,0.00991570395776965
lisânia,lisânias,s,0.00991570395776965
damári,damáris,s,0.00991570395776965
wuyedeu,wuyedeus,s,0.00991570395776965
barsabá,barsabás,s,0.00991570395776965
zena,zenas,s,0.00991570395776965
elia,elias,s,0.00991570395776965
qui,quis,s,0.00991570395776965
trê,três,s,0.00991570395776965
pafo,pafos,s,0.00991570395776965
herme,hermes,s,0.00991570395776965
herma,hermas,s,0.00991570395776965
jeremia,jeremias,s,0.00991570395776965
sarde,sardes,s,0.00991570395776965
satana,satanas,s,0.00991570395776965
herodía,herodías,s,0.00991570395776965
olimpa,olimpas,s,0.00991570395776965
aná,anás,s,0.00991570395776965
lísia,lísias,s,0.00991570395776965
traconite,traconites,s,0.00991570395776965
rode,rodes,s,0.00991570395776965
cidade,cidades,s,0.00991570395776965
jona,jonas,s,0.00991570395776965
luca,lucas,s,0.00991570395776965
júnia,júnias,s,0.00991570395776965
pere,peres,s,0.00991570395776965
anania,ananias,s,0.00991570395776965
ekawẽndeu,ekawẽndeus,s,0.00991570395776965
herodia,herodias,s,0.00991570395776965
metro,metros,s,0.00991570395776965
nicodemo,nicodemos,s,0.00991570395776965
josia,josias,s,0.00991570395776965
caifá,caifás,s,0.00991570395776965
jane,janes,s,0.00991570395776965
pármena,pármenas,s,0.00991570395776965
areta,aretas,s,0.00991570395776965
deu,deus,s,0.00991570395776965
ezequia,ezequias,s,0.00991570395776965
manassé,manassés,s,0.00991570395776965
sóstene,sóstenes,s,0.00991570395776965
colosso,colossos,s,0.00991570395776965
emudupmubararaktupjesu,emudupmubararaktupjesus,s,0.00991570395776965
hora,horas,s,0.00991570395776965
antipa,antipas,s,0.00991570395776965
enéia,enéias,s,0.00991570395776965
quio,quios,s,0.00991570395776965
pátroba,pátrobas,s,0.00991570395776965
fílipo,fílipos,s,0.00991570395776965
apele,apeles,s,0.00991570395776965
ubapukiaptupdeu,ubapukiaptupdeus,s,0.00991570395776965
sataná,satanás,s,0.00991570395776965
barjes,barjesus,us,0.008366611933809456
emudupmubararaktupjes,emudupmubararaktupjesus,us,0.008366611933809456
jes,jesus,us,0.008366611933809456
ekawẽnde,ekawẽndeus,us,0.008366611933809456
wuyede,wuyedeus,us,0.008366611933809456
de,deus,us,0.008366611933809456
ubapukiaptupde,ubapukiaptupdeus,us,0.008366611933809456
mate,mateus,us,0.008366611933809456
je,jesus,sus,0.004114233725712835
barje,barjesus,sus,0.004114233725712835
emudupmubararaktupje,emudupmubararaktupjesus,sus,0.004114233725712835
j,jesus,esus,0.004114233725712835
barj,barjesus,esus,0.004114233725712835
emudupmubararaktupj,emudupmubararaktupjesus,esus,0.004114233725712835
ajoj,ajojo,o,0.009299535710946725
epesubuyxijoj,epesubuyxijojo,o,0.009299535710946725
epetupc,epetupco,o,0.009299535710946725
paul,paulo,o,0.009299535710946725
tip,tipo,o,0.009299535710946725
ukũyjoj,ukũyjojo,o,0.009299535710946725
ocedaxijoj,ocedaxijojo,o,0.009299535710946725
jewebuyxij,jewebuyxijo,o,0.009299535710946725
cenoban,cenobano,o,0.009299535710946725
ator,atoro,o,0.009299535710946725
dajebar,dajebaro,o,0.009299535710946725
saul,saulo,o,0.009299535710946725
erast,erasto,o,0.009299535710946725
ocej,ocejo,o,0.009299535710946725
roboã,roboão,o,0.009299535710946725
cinc,cinco,o,0.009299535710946725
ukat,ukato,o,0.009299535710946725
jej,jejo,o,0.009299535710946725
doming,domingo,o,0.009299535710946725
trig,trigo,o,0.009299535710946725
caval,cavalo,o,0.009299535710946725
areópag,areópago,o,0.009299535710946725
jeawerower,jeawerowero,o,0.009299535710946725
geir,geiro,o,0.009299535710946725
etak,etako,o,0.009299535710946725
xepxepatupsimã,xepxepatupsimão,o,0.009299535710946725
timôte,timôteo,o,0.009299535710946725
emudupmubararaktupcorint,emudupmubararaktupcorinto,o,0.009299535710946725
our,ouro,o,0.009299535710946725
ukuyj,ukuyjo,o,0.009299535710946725
pirr,pirro,o,0.009299535710946725
subujoj,subujojo,o,0.009299535710946725
mut,muto,o,0.009299535710946725
ocetipcoc,ocetipcoco,o,0.009299535710946725
ibid,ibido,o,0.009299535710946725
pukas,pukaso,o,0.009299535710946725
omuweday,omuwedayo,o,0.009299535710946725
cewedaxij,cewedaxijo,o,0.009299535710946725
ocetajoj,ocetajojo,o,0.009299535710946725
siã,sião,o,0.009299535710946725
acaíc,acaíco,o,0.009299535710946725
cej,cejo,o,0.009299535710946725
kaxer,kaxero,o,0.009299535710946725
jewewej,jewewejo,o,0.009299535710946725
m,mo,o,0.009299535710946725
daxijoj,daxijojo,o,0.009299535710946725
yopor,yoporo,o,0.009299535710946725
eyedinheir,eyedinheiro,o,0.009299535710946725
osubuyxij,osubuyxijo,o,0.009299535710946725
dinheir,dinheiro,o,0.009299535710946725
milet,mileto,o,0.009299535710946725
jewej,jewejo,o,0.009299535710946725
jeydaxij,jeydaxijo,o,0.009299535710946725
lin,lino,o,0.009299535710946725
aetor,aetoro,o,0.009299535710946725
jedaxij,jedaxijo,o,0.009299535710946725
sak,sako,o,0.009299535710946725
borobor,boroboro,o,0.009299535710946725
puybuj,puybujo,o,0.009299535710946725
tit,tito,o,0.009299535710946725
wuymukũyj,wuymukũyjo,o,0.009299535710946725
cewerower,cewerowero,o,0.009299535710946725
wuyjojoj,wuyjojojo,o,0.009299535710946725
prócor,prócoro,o,0.009299535710946725
wuyedinheir,wuyedinheiro,o,0.009299535710946725
ut,uto,o,0.009299535710946725
daodaoda,daodaodao,o,0.009299535710946725
wuyewedaoda,wuyewedaodao,o,0.009299535710946725
epej,epejo,o,0.009299535710946725
sosípatr,sosípatro,o,0.009299535710946725
jotã,jotão,o,0.009299535710946725
ocep,ocepo,o,0.009299535710946725
cewer,cewero,o,0.009299535710946725
wuywedaxij,wuywedaxijo,o,0.009299535710946725
epetaxij,epetaxijo,o,0.009299535710946725
jeweday,jewedayo,o,0.009299535710946725
eymukũyj,eymukũyjo,o,0.009299535710946725
epeyekũyj,epeyekũyjo,o,0.009299535710946725
jemukũyj,jemukũyjo,o,0.009299535710946725
epekũyj,epekũyjo,o,0.009299535710946725
teófil,teófilo,o,0.009299535710946725
ĩjoj,ĩjojo,o,0.009299535710946725
cláudi,cláudio,o,0.009299535710946725
kuruk,kuruko,o,0.009299535710946725
apol,apolo,o,0.009299535710946725
adramíti,adramítio,o,0.009299535710946725
abraã,abraão,o,0.009299535710946725
cep,cepo,o,0.009299535710946725
osukajoj,osukajojo,o,0.009299535710946725
por,poro,o,0.009299535710946725
epjojoj,epjojojo,o,0.009299535710946725
corint,corinto,o,0.009299535710946725
tupc,tupco,o,0.009299535710946725
ĩjojoj,ĩjojojo,o,0.009299535710946725
narcisc,narcisco,o,0.009299535710946725
eceweday,ecewedayo,o,0.009299535710946725
demétri,demétrio,o,0.009299535710946725
ta,tao,o,0.009299535710946725
wuybuyxij,wuybuyxijo,o,0.009299535710946725
epejoj,epejojo,o,0.009299535710946725
wuyewedaxij,wuyewedaxijo,o,0.009299535710946725
gai,gaio,o,0.009299535710946725
jekũyjoj,jekũyjojo,o,0.009299535710946725
daxij,daxijo,o,0.009299535710946725
yab,yabo,o,0.009299535710946725
esubuyxij,esubuyxijo,o,0.009299535710946725
sábad,sábado,o,0.009299535710946725
simã,simão,o,0.009299535710946725
herodiã,herodião,o,0.009299535710946725
crisólit,crisólito,o,0.009299535710946725
ij,ijo,o,0.009299535710946725
ib,ibo,o,0.009299535710946725
eyeweday,eyewedayo,o,0.009299535710946725
wuydaxijoj,wuydaxijojo,o,0.009299535710946725
leã,leão,o,0.009299535710946725
jejor,jejoro,o,0.009299535710946725
edoming,edomingo,o,0.009299535710946725
fig,figo,o,0.009299535710946725
ik,iko,o,0.009299535710946725
jewedaoda,jewedaodao,o,0.009299535710946725
joã,joão,o,0.009299535710946725
ĩj,ĩjo,o,0.009299535710946725
ajobuyxij,ajobuyxijo,o,0.009299535710946725
azot,azoto,o,0.009299535710946725
acep,acepo,o,0.009299535710946725
tir,tiro,o,0.009299535710946725
eyj,eyjo,o,0.009299535710946725
wam,wamo,o,0.009299535710946725
emukuyj,emukuyjo,o,0.009299535710946725
mukũyj,mukũyjo,o,0.009299535710946725
sardôni,sardônio,o,0.009299535710946725
wuyep,wuyepo,o,0.009299535710946725
ekawẽnteófil,ekawẽnteófilo,o,0.009299535710946725
cnid,cnido,o,0.009299535710946725
timóte,timóteo,o,0.009299535710946725
efes,efeso,o,0.009299535710946725
jobuyxij,jobuyxijo,o,0.009299535710946725
simeã,simeão,o,0.009299535710946725
aweror,aweroro,o,0.009299535710946725
eyakanasũjoj,eyakanasũjojo,o,0.009299535710946725
jeawer,jeawero,o,0.009299535710946725
trófim,trófimo,o,0.009299535710946725
andrônic,andrônico,o,0.009299535710946725
urs,urso,o,0.009299535710946725
eydaxij,eydaxijo,o,0.009299535710946725
acekũyj,acekũyjo,o,0.009299535710946725
emudupmubararaktuptit,emudupmubararaktuptito,o,0.009299535710946725
eawer,eawero,o,0.009299535710946725
topaj,topajo,o,0.009299535710946725
tíquic,tíquico,o,0.009299535710946725
tértul,tértulo,o,0.009299535710946725
carr,carro,o,0.009299535710946725
odaxij,odaxijo,o,0.009299535710946725
esábad,esábado,o,0.009299535710946725
ier,iero,o,0.009299535710946725
tíci,tício,o,0.009299535710946725
wuymukũyjoj,wuymukũyjojo,o,0.009299535710946725
êutic,êutico,o,0.009299535710946725
damasc,damasco,o,0.009299535710946725
apoliã,apolião,o,0.009299535710946725
metr,metro,o,0.009299535710946725
itabida,itabidao,o,0.009299535710946725
teofil,teofilo,o,0.009299535710946725
c,co,o,0.009299535710946725
ocejoj,ocejojo,o,0.009299535710946725
epetupcoc,epetupcoco,o,0.009299535710946725
kop,kopo,o,0.009299535710946725
yadaoda,yadaodao,o,0.009299535710946725
aj,ajo,o,0.009299535710946725
quilometr,quilometro,o,0.009299535710946725
ic,ico,o,0.009299535710946725
ocejekũyj,ocejekũyjo,o,0.009299535710946725
acata,acatao,o,0.009299535710946725
epã,epão,o,0.009299535710946725
etupc,etupco,o,0.009299535710946725
tor,toro,o,0.009299535710946725
tibéri,tibério,o,0.009299535710946725
weweday,wewedayo,o,0.009299535710946725
jebid,jebido,o,0.009299535710946725
yob,yobo,o,0.009299535710946725
uyc,uyco,o,0.009299535710946725
dionísi,dionísio,o,0.009299535710946725
régi,régio,o,0.009299535710946725
arquip,arquipo,o,0.009299535710946725
ápi,ápio,o,0.009299535710946725
ejojoj,ejojojo,o,0.009299535710946725
crisp,crispo,o,0.009299535710946725
litr,litro,o,0.009299535710946725
impost,imposto,o,0.009299535710946725
wuyjoj,wuyjojo,o,0.009299535710946725
kanomũmatupgai,kanomũmatupgaio,o,0.009299535710946725
etijoj,etijojo,o,0.009299535710946725
yopc,yopco,o,0.009299535710946725
imukũyj,imukũyjo,o,0.009299535710946725
ac,aco,o,0.009299535710946725
i,io,o,0.009299535710946725
segund,segundo,o,0.009299535710946725
oj,ojo,o,0.009299535710946725
cococ,cococo,o,0.009299535710946725
da,dao,o,0.009299535710946725
ibita,ibitao,o,0.009299535710946725
duuuu,duuuuo,o,0.009299535710946725
wadaoda,wadaodao,o,0.009299535710946725
adaoda,adaodao,o,0.009299535710946725
cop,copo,o,0.009299535710946725
epeyep,epeyepo,o,0.009299535710946725
oceweday,ocewedayo,o,0.009299535710946725
aristóbol,aristóbolo,o,0.009299535710946725
simeaã,simeaão,o,0.009299535710946725
buyxij,buyxijo,o,0.009299535710946725
gáli,gálio,o,0.009299535710946725
ikakor,ikakoro,o,0.009299535710946725
tupcoc,tupcoco,o,0.009299535710946725
jair,jairo,o,0.009299535710946725
beril,berilo,o,0.009299535710946725
mukũyjoj,mukũyjojo,o,0.009299535710946725
jejument,jejumento,o,0.009299535710946725
jepaya,jepayao,o,0.009299535710946725
ágab,ágabo,o,0.009299535710946725
jejoj,jejojo,o,0.009299535710946725
taxijoj,taxijojo,o,0.009299535710946725
jekaxer,jekaxero,o,0.009299535710946725
eymuweday,eymuwedayo,o,0.009299535710946725
quart,quarto,o,0.009299535710946725
sukũyjoj,sukũyjojo,o,0.009299535710946725
omukũyjoj,omukũyjojo,o,0.009299535710946725
widabar,widabaro,o,0.009299535710946725
yator,yatoro,o,0.009299535710946725
ijoj,ijojo,o,0.009299535710946725
títiqu,títiquo,o,0.009299535710946725
epênet,epêneto,o,0.009299535710946725
elã,elão,o,0.009299535710946725
jewemukũyjoj,jewemukũyjojo,o,0.009299535710946725
céf,céfo,o,0.009299535710946725
koapatuptimóte,koapatuptimóteo,o,0.009299535710946725
ocedinheir,ocedinheiro,o,0.009299535710946725
wuymuweday,wuymuwedayo,o,0.009299535710946725
adã,adão,o,0.009299535710946725
elmãdã,elmãdão,o,0.009299535710946725
ecep,ecepo,o,0.009299535710946725
camel,camelo,o,0.009299535710946725
oit,oito,o,0.009299535710946725
lúci,lúcio,o,0.009299535710946725
wuyemumujoj,wuyemumujojo,o,0.009299535710946725
jedeusbar,jedeusbaro,o,0.009299535710946725
yakor,yakoro,o,0.009299535710946725
otaxij,otaxijo,o,0.009299535710946725
wuyda,wuydao,o,0.009299535710946725
ocemũkũyj,ocemũkũyjo,o,0.009299535710946725
filólog,filólogo,o,0.009299535710946725
arã,arão,o,0.009299535710946725
atpid,atpido,o,0.009299535710946725
wewedaxij,wewedaxijo,o,0.009299535710946725
jepop,jepopo,o,0.009299535710946725
aror,aroro,o,0.009299535710946725
ojoj,ojojo,o,0.009299535710946725
eymukũyjoj,eymukũyjojo,o,0.009299535710946725
yajoj,yajojo,o,0.009299535710946725
acej,acejo,o,0.009299535710946725
cordeir,cordeiro,o,0.009299535710946725
cristólit,cristólito,o,0.009299535710946725
topázi,topázio,o,0.009299535710946725
elmadã,elmadão,o,0.009299535710946725
jupop,jupopo,o,0.009299535710946725
asã,asão,o,0.009299535710946725
asíncrit,asíncrito,o,0.009299535710946725
fortunat,fortunato,o,0.009299535710946725
jewag,jewago,o,0.009299535710946725
leopard,leopardo,o,0.009299535710946725
ejoj,ejojo,o,0.009299535710946725
bukt,bukto,o,0.009299535710946725
jeda,jedao,o,0.009299535710946725
jordã,jordão,o,0.009299535710946725
awer,awero,o,0.009299535710946725
tide,tideo,o,0.009299535710946725
hebraic,hebraico,o,0.009299535710946725
cavar,cavaro,o,0.009299535710946725
ajojoj,ajojojo,o,0.009299535710946725
estêvã,estêvão,o,0.009299535710946725
wa,wao,o,0.009299535710946725
tiag,tiago,o,0.009299535710946725
pérgam,pérgamo,o,0.009299535710946725
cekaxer,cekaxero,o,0.009299535710946725
ikor,ikoro,o,0.009299535710946725
jewejoj,jewejojo,o,0.009299535710946725
otupcoc,otupcoco,o,0.009299535710946725
t,to,o,0.009299535710946725
oyajoj,oyajojo,o,0.009299535710946725
kil,kilo,o,0.009299535710946725
parat,parato,o,0.009299535710946725
pórci,pórcio,o,0.009299535710946725
deusbar,deusbaro,o,0.009299535710946725
pibod,pibodo,o,0.009299535710946725
cirêni,cirênio,o,0.009299535710946725
cornéli,cornélio,o,0.009299535710946725
ibibod,ibibodo,o,0.009299535710946725
august,augusto,o,0.009299535710946725
werower,werowero,o,0.009299535710946725
ocedaxij,ocedaxijo,o,0.009299535710946725
ukũyj,ukũyjo,o,0.009299535710946725
tícic,tícico,o,0.009299535710946725
puyxijoj,puyxijojo,o,0.009299535710946725
itadaoda,itadaodao,o,0.009299535710946725
widaoh,widaoho,o,0.009299535710946725
ocejojoj,ocejojojo,o,0.009299535710946725
vidr,vidro,o,0.009299535710946725
jorã,jorão,o,0.009299535710946725
crist,cristo,o,0.009299535710946725
centav,centavo,o,0.009299535710946725
toroj,torojo,o,0.009299535710946725
yap,yapo,o,0.009299535710946725
paya,payao,o,0.009299535710946725
eir,eiro,o,0.009299535710946725
uyjoj,uyjojo,o,0.009299535710946725
jedinheir,jedinheiro,o,0.009299535710946725
wuyekũyj,wuyekũyjo,o,0.009299535710946725
gad,gado,o,0.009299535710946725
icôni,icônio,o,0.009299535710946725
salomã,salomão,o,0.009299535710946725
nard,nardo,o,0.009299535710946725
balaã,balaão,o,0.009299535710946725
wuyekpidaoda,wuyekpidaodao,o,0.009299535710946725
jejorojor,jejorojoro,o,0.009299535710946725
yopcoc,yopcoco,o,0.009299535710946725
p,po,o,0.009299535710946725
idaxij,idaxijo,o,0.009299535710946725
tiran,tirano,o,0.009299535710946725
osupiãjojoj,osupiãjojojo,o,0.009299535710946725
públi,públio,o,0.009299535710946725
jument,jumento,o,0.009299535710946725
sárdi,sárdio,o,0.009299535710946725
enoban,enobano,o,0.009299535710946725
sópatr,sópatro,o,0.009299535710946725
malc,malco,o,0.009299535710946725
puyxij,puyxijo,o,0.009299535710946725
edaxij,edaxijo,o,0.009299535710946725
ibuyxij,ibuyxijo,o,0.009299535710946725
eydaxijoj,eydaxijojo,o,0.009299535710946725
jekũyj,jekũyjo,o,0.009299535710946725
mu,muo,o,0.009299535710946725
ecarr,ecarro,o,0.009299535710946725
eymukũyjojoj,eymukũyjojojo,o,0.009299535710946725
fest,festo,o,0.009299535710946725
kilometr,kilometro,o,0.009299535710946725
prat,prato,o,0.009299535710946725
jewekpidaoda,jewekpidaodao,o,0.009299535710946725
térci,tércio,o,0.009299535710946725
alabastr,alabastro,o,0.009299535710946725
ej,ejo,o,0.009299535710946725
eyeour,eyeouro,o,0.009299535710946725
acejoj,acejojo,o,0.009299535710946725
egit,egito,o,0.009299535710946725
blast,blasto,o,0.009299535710946725
ferr,ferro,o,0.009299535710946725
epejojoj,epejojojo,o,0.009299535710946725
omukũyj,omukũyjo,o,0.009299535710946725
xepxepatupcorint,xepxepatupcorinto,o,0.009299535710946725
epeyopcoc,epeyopcoco,o,0.009299535710946725
sansã,sansão,o,0.009299535710946725
filet,fileto,o,0.009299535710946725
o,oo,o,0.009299535710946725
pid,pido,o,0.009299535710946725
emudupmubararaktupéfes,emudupmubararaktupéfeso,o,0.009299535710946725
enúmer,enúmero,o,0.009299535710946725
koapata,koapatao,o,0.009299535710946725
ocemukũyj,ocemukũyjo,o,0.009299535710946725
kadiwiatpid,kadiwiatpido,o,0.009299535710946725
j,jo,o,0.009299535710946725
amplíat,amplíato,o,0.009299535710946725
ruf,rufo,o,0.009299535710946725
ecewedaxij,ecewedaxijo,o,0.009299535710946725
urban,urbano,o,0.009299535710946725
fígel,fígelo,o,0.009299535710946725
êubol,êubolo,o,0.009299535710946725
epafr,epafro,o,0.009299535710946725
ikoẽr,ikoẽro,o,0.009299535710946725
cocococ,cocococo,o,0.009299535710946725
pã,pão,o,0.009299535710946725
ojojoj,ojojojo,o,0.009299535710946725
jeak,jeako,o,0.009299535710946725
lázar,lázaro,o,0.009299535710946725
xepxepatuptimóte,xepxepatuptimóteo,o,0.009299535710946725
torotor,torotoro,o,0.009299535710946725
oitabida,oitabidao,o,0.009299535710946725
wuyeour,wuyeouro,o,0.009299535710946725
pônci,pôncio,o,0.009299535710946725
jasã,jasão,o,0.009299535710946725
bitak,bitako,o,0.009299535710946725
eyjoj,eyjojo,o,0.009299535710946725
sub,subo,o,0.009299535710946725
ocadaoda,ocadaodao,o,0.009299535710946725
g,go,o,0.009299535710946725
kajarã,kajarão,o,0.009299535710946725
eybidaoda,eybidaodao,o,0.009299535710946725
etaxij,etaxijo,o,0.009299535710946725
oiy,oiyo,o,0.009299535710946725
pedr,pedro,o,0.009299535710946725
jebibod,jebibodo,o,0.009299535710946725
jep,jepo,o,0.009299535710946725
tot,toto,o,0.009299535710946725
joj,jojo,o,0.009299535710946725
pont,ponto,o,0.009299535710946725
júli,júlio,o,0.009299535710946725
odaxijoj,odaxijojo,o,0.009299535710946725
dad,dado,o,0.009299535710946725
kabid,kabido,o,0.009299535710946725
wuydaxij,wuydaxijo,o,0.009299535710946725
mercúri,mercúrio,o,0.009299535710946725
kosunan,kosunano,o,0.009299535710946725
hissop,hissopo,o,0.009299535710946725
koat,koato,o,0.009299535710946725
wenúmer,wenúmero,o,0.009299535710946725
coc,coco,o,0.009299535710946725
edinheir,edinheiro,o,0.009299535710946725
tars,tarso,o,0.009299535710946725
taxij,taxijo,o,0.009299535710946725
crisópras,crisópraso,o,0.009299535710946725
greg,grego,o,0.009299535710946725
subid,subido,o,0.009299535710946725
wedinheir,wedinheiro,o,0.009299535710946725
eyaj,eyajo,o,0.009299535710946725
carneir,carneiro,o,0.009299535710946725
pukt,pukto,o,0.009299535710946725
epafrodit,epafrodito,o,0.009299535710946725
subuyxij,subuyxijo,o,0.009299535710946725
ocesubuyxijojoj,ocesubuyxijojojo,o,0.009299535710946725
onesífor,onesíforo,o,0.009299535710946725
jeymukũyj,jeymukũyjo,o,0.009299535710946725
emukũyj,emukũyjo,o,0.009299535710946725
ocewedaxij,ocewedaxijo,o,0.009299535710946725
gideã,gideão,o,0.009299535710946725
pal,palo,o,0.009299535710946725
kat,kato,o,0.009299535710946725
onésim,onésimo,o,0.009299535710946725
wuyj,wuyjo,o,0.009299535710946725
noban,nobano,o,0.009299535710946725
cedinheir,cedinheiro,o,0.009299535710946725
edeusbar,edeusbaro,o,0.009299535710946725
aristarc,aristarco,o,0.009299535710946725
jojoj,jojojo,o,0.009299535710946725
ejuata,ejuatao,o,0.009299535710946725
éfes,éfeso,o,0.009299535710946725
acejewedaoda,acejewedaodao,o,0.009299535710946725
just,justo,o,0.009299535710946725
cekũyj,cekũyjo,o,0.009299535710946725
carp,carpo,o,0.009299535710946725
jacint,jacinto,o,0.009299535710946725
nazaren,nazareno,o,0.009299535710946725
acesukaj,acesukajo,o,0.009299535710946725
jewedaxij,jewedaxijo,o,0.009299535710946725
kapop,kapopo,o,0.009299535710946725
emudupmubararaktupcorin,emudupmubararaktupcorinto,to,0.0015897579321943823
to,toto,to,0.0015897579321943823
emudupmubararaktupti,emudupmubararaktuptito,to,0.0015897579321943823
puk,pukto,to,0.0015897579321943823
mu,muto,to,0.0015897579321943823
epafrodi,epafrodito,to,0.0015897579321943823
epêne,epêneto,to,0.0015897579321943823
amplía,amplíato,to,0.0015897579321943823
pon,ponto,to,0.0015897579321943823
fes,festo,to,0.0015897579321943823
pra,prato,to,0.0015897579321943823
asíncri,asíncrito,to,0.0015897579321943823
fortuna,fortunato,to,0.0015897579321943823
ti,tito,to,0.0015897579321943823
corin,corinto,to,0.0015897579321943823
azo,azoto,to,0.0015897579321943823
impos,imposto,to,0.0015897579321943823
u,uto,to,0.0015897579321943823
eras,erasto,to,0.0015897579321943823
ka,kato,to,0.0015897579321943823
oi,oito,to,0.0015897579321943823
jejumen,jejumento,to,0.0015897579321943823
para,parato,to,0.0015897579321943823
buk,bukto,to,0.0015897579321943823
egi,egito,to,0.0015897579321943823
blas,blasto,to,0.0015897579321943823
uka,ukato,to,0.0015897579321943823
xepxepatupcorin,xepxepatupcorinto,to,0.0015897579321943823
augus,augusto,to,0.0015897579321943823
jumen,jumento,to,0.0015897579321943823
koa,koato,to,0.0015897579321943823
jus,justo,to,0.0015897579321943823
file,fileto,to,0.0015897579321943823
crisóli,crisólito,to,0.0015897579321943823
mile,mileto,to,0.0015897579321943823
quar,quarto,to,0.0015897579321943823
cris,cristo,to,0.0015897579321943823
jacin,jacinto,to,0.0015897579321943823
cristóli,cristólito,to,0.0015897579321943823
ju,justo,sto,0.0011083453420690614
bla,blasto,sto,0.0011083453420690614
impo,imposto,sto,0.0011083453420690614
era,erasto,sto,0.0011083453420690614
augu,augusto,sto,0.0011083453420690614
cri,cristo,sto,0.0011083453420690614
fe,festo,sto,0.0011083453420690614
cr,cristo,isto,0.0010704702314587877
c,cristo,risto,0.0010704702314587877
uku,ukug,g,0.012388350652558255
ocedie,ocedieg,g,0.012388350652558255
warẽmta,warẽmtag,g,0.012388350652558255
yukre,yukreg,g,0.012388350652558255
tabo,tabog,g,0.012388350652558255
ho,hog,g,0.012388350652558255
epeyemũ,epeyemũg,g,0.012388350652558255
eyamuwe,eyamuweg,g,0.012388350652558255
di,dig,g,0.012388350652558255
daxabo,daxabog,g,0.012388350652558255
kukuku,kukukug,g,0.012388350652558255
edie,edieg,g,0.012388350652558255
abapũ,abapũg,g,0.012388350652558255
tupmõ,tupmõg,g,0.012388350652558255
jadapmu,jadapmug,g,0.012388350652558255
jewawẽ,jewawẽg,g,0.012388350652558255
timujurũ,timujurũg,g,0.012388350652558255
oce,oceg,g,0.012388350652558255
ebapukpu,ebapukpug,g,0.012388350652558255
mupikupi,mupikupig,g,0.012388350652558255
isurũ,isurũg,g,0.012388350652558255
ikũybiore,ikũybioreg,g,0.012388350652558255
cororo,cororog,g,0.012388350652558255
ijopti,ijoptig,g,0.012388350652558255
parakta,paraktag,g,0.012388350652558255
emumucũ,emumucũg,g,0.012388350652558255
abo,abog,g,0.012388350652558255
soatku,soatkug,g,0.012388350652558255
ta,tag,g,0.012388350652558255
ada,adag,g,0.012388350652558255
doybucukcu,doybucukcug,g,0.012388350652558255
mupokupo,mupokupog,g,0.012388350652558255
ibiwarẽmta,ibiwarẽmtag,g,0.012388350652558255
eymucokco,eymucokcog,g,0.012388350652558255
emukamuwe,emukamuweg,g,0.012388350652558255
jenaxe,jenaxeg,g,0.012388350652558255
asubi,asubig,g,0.012388350652558255
esũ,esũg,g,0.012388350652558255
tajore,tajoreg,g,0.012388350652558255
eymucokcokco,eymucokcokcog,g,0.012388350652558255
pẽ,pẽg,g,0.012388350652558255
ocejomõ,ocejomõg,g,0.012388350652558255
