stems,words,sufix,freq
nhĩto,nhĩtom,m,0.02200074282077911
hkarõ,hkarõm,m,0.02200074282077911
ixprã,ixprãm,m,0.02200074282077911
nhĩhkra,nhĩhkram,m,0.02200074282077911
kã,kãm,m,0.02200074282077911
1nhũ,1nhũm,m,0.02200074282077911
xô,xôm,m,0.02200074282077911
kakrã,kakrãm,m,0.02200074282077911
ixkrà,ixkràm,m,0.02200074282077911
jakwakre,jakwakrem,m,0.02200074282077911
ano,anom,m,0.02200074282077911
krãhtũ,krãhtũm,m,0.02200074282077911
ixã,ixãm,m,0.02200074282077911
pakuro,pakurom,m,0.02200074282077911
akõ,akõm,m,0.02200074282077911
aprã,aprãm,m,0.02200074282077911
gô,gôm,m,0.02200074282077911
rõ,rõm,m,0.02200074282077911
ixkrã,ixkrãm,m,0.02200074282077911
hakwakre,hakwakrem,m,0.02200074282077911
rô,rôm,m,0.02200074282077911
nha,nham,m,0.02200074282077911
hkõ,hkõm,m,0.02200074282077911
inhĩhkra,inhĩhkram,m,0.02200074282077911
tĩrtũ,tĩrtũm,m,0.02200074282077911
hprã,hprãm,m,0.02200074282077911
krĩ,krĩm,m,0.02200074282077911
hkwỳ,hkwỳm,m,0.02200074282077911
pahkõ,pahkõm,m,0.02200074282077911
ixkã,ixkãm,m,0.02200074282077911
xã,xãm,m,0.02200074282077911
krã,krãm,m,0.02200074282077911
axkã,axkãm,m,0.02200074282077911
kũ,kũm,m,0.02200074282077911
ahtũ,ahtũm,m,0.02200074282077911
3nhũ,3nhũm,m,0.02200074282077911
hpijaà,hpijaàm,m,0.02200074282077911
kwỳ,kwỳm,m,0.02200074282077911
kagànhũ,kagànhũm,m,0.02200074282077911
pre,prem,m,0.02200074282077911
amnep,amnepêm,êm,0.00026554660017553283
kritp,kritpêm,êm,0.00026554660017553283
karõamnep,karõamnepêm,êm,0.00026554660017553283
amne,amnepêm,pêm,0.00026554660017553283
krit,kritpêm,pêm,0.00026554660017553283
karõamne,karõamnepêm,pêm,0.00026554660017553283
amn,amnepêm,epêm,0.00023967207064840685
karõamn,karõamnepêm,epêm,0.00023967207064840685
am,amnepêm,nepêm,0.00023967207064840685
karõam,karõamnepêm,nepêm,0.00023967207064840685
a,amnepêm,mnepêm,0.00023967207064840685
karõa,karõamnepêm,mnepêm,0.00023967207064840685
sostene,sostenes,s,0.003969596392824446
kamĩ,kamĩs,s,0.003969596392824446
matati,matatis,s,0.003969596392824446
poane,poanes,s,0.003969596392824446
ape,apes,s,0.003969596392824446
sira,siras,s,0.003969596392824446
kri,kris,s,0.003969596392824446
xiripo,xiripos,s,0.003969596392824446
amõ,amõs,s,0.003969596392824446
eri,eris,s,0.003969596392824446
paxi,paxis,s,0.003969596392824446
tãmari,tãmaris,s,0.003969596392824446
ana,anas,s,0.003969596392824446
mĩ,mĩs,s,0.003969596392824446
wẽnĩ,wẽnĩs,s,0.003969596392824446
tê,tês,s,0.003969596392824446
era,eras,s,0.003969596392824446
eme,emes,s,0.003969596392824446
patopa,patopas,s,0.003969596392824446
mê,mês,s,0.003969596392824446
moje,mojes,s,0.003969596392824446
oji,ojis,s,0.003969596392824446
koro,koros,s,0.003969596392824446
pato,patos,s,0.003969596392824446
perênĩ,perênĩs,s,0.003969596392824446
a,as,s,0.003969596392824446
serie,series,s,0.003969596392824446
gera,geras,s,0.003969596392824446
pẽteko,pẽtekos,s,0.003969596392824446
aku,akus,s,0.003969596392824446
risa,risas,s,0.003969596392824446
prê,prês,s,0.003969596392824446
po,pos,s,0.003969596392824446
eroxi,eroxis,s,0.003969596392824446
prẽ,prẽs,s,0.003969596392824446
ãxipa,ãxipas,s,0.003969596392824446
gre,gres,s,0.003969596392824446
pete,petes,s,0.003969596392824446
tawma,tawmas,s,0.003969596392824446
epa,epas,s,0.003969596392824446
kami,kamis,s,0.003969596392824446
eno,enos,s,0.003969596392824446
ka,kas,s,0.003969596392824446
tama,tamas,s,0.003969596392824446
ejeki,ejekis,s,0.003969596392824446
toma,tomas,s,0.003969596392824446
ananĩ,ananĩs,s,0.003969596392824446
piripo,piripos,s,0.003969596392824446
pasapa,pasapas,s,0.003969596392824446
paraki,parakis,s,0.003969596392824446
xiônĩ,xiônĩs,s,0.003969596392824446
epe,epes,s,0.003969596392824446
samõta,samõtas,s,0.003969596392824446
pa,pas,s,0.003969596392824446
jakari,jakaris,s,0.003969596392824446
poa,poas,s,0.003969596392824446
jeju,jejus,s,0.003969596392824446
josi,josis,s,0.003969596392824446
kapato,kapatos,s,0.003969596392824446
jekonĩ,jekonĩs,s,0.003969596392824446
siraku,sirakus,s,0.003969596392824446
papo,papos,s,0.003969596392824446
ema,emas,s,0.003969596392824446
parã,parãs,s,0.003969596392824446
ta,tas,s,0.003969596392824446
peri,peris,s,0.003969596392824446
wê,wês,s,0.003969596392824446
erie,eries,s,0.003969596392824446
joje,jojes,s,0.003969596392824446
atena,atenas,s,0.003969596392824446
ri,ris,s,0.003969596392824446
ijai,ijais,s,0.003969596392824446
parapa,parapas,s,0.003969596392824446
kajpa,kajpas,s,0.003969596392824446
karata,karatas,s,0.003969596392824446
siri,siris,s,0.003969596392824446
sirak,sirakus,us,0.0022527104678588075
jej,jejus,us,0.0022527104678588075
ak,akus,us,0.0022527104678588075
je,jejus,jus,0.0022510840688599594
j,jejus,ejus,0.0022510840688599594
jos,josis,is,0.0007740180689971683
kam,kamis,is,0.0007740180689971683
matat,matatis,is,0.0007740180689971683
ejek,ejekis,is,0.0007740180689971683
per,peris,is,0.0007740180689971683
kr,kris,is,0.0007740180689971683
parak,parakis,is,0.0007740180689971683
er,eris,is,0.0007740180689971683
pax,paxis,is,0.0007740180689971683
erox,eroxis,is,0.0007740180689971683
tãmar,tãmaris,is,0.0007740180689971683
r,ris,is,0.0007740180689971683
ija,ijais,is,0.0007740180689971683
oj,ojis,is,0.0007740180689971683
jakar,jakaris,is,0.0007740180689971683
sir,siris,is,0.0007740180689971683
pe,peris,ris,0.0006946202269625017
k,kris,ris,0.0006946202269625017
e,eris,ris,0.0006946202269625017
tãma,tãmaris,ris,0.0006946202269625017
jaka,jakaris,ris,0.0006946202269625017
si,siris,ris,0.0006946202269625017
atã,atãã,ã,0.022716949798089955
n,nã,ã,0.022716949798089955
kên,kênã,ã,0.022716949798089955
kwỳht,kwỳhtã,ã,0.022716949798089955
anhm,anhmã,ã,0.022716949798089955
tãmt,tãmtã,ã,0.022716949798089955
pahpãnh,pahpãnhã,ã,0.022716949798089955
hkĩnh,hkĩnhã,ã,0.022716949798089955
t,tã,ã,0.022716949798089955
akukam,akukamã,ã,0.022716949798089955
nhĩr,nhĩrã,ã,0.022716949798089955
gr,grã,ã,0.022716949798089955
jakam,jakamã,ã,0.022716949798089955
paht,pahtã,ã,0.022716949798089955
kapr,kaprã,ã,0.022716949798089955
xarm,xarmã,ã,0.022716949798089955
kamã,kamãã,ã,0.022716949798089955
pãnh,pãnhã,ã,0.022716949798089955
ht,htã,ã,0.022716949798089955
ahpỹnh,ahpỹnhã,ã,0.022716949798089955
emat,ematã,ã,0.022716949798089955
joan,joanã,ã,0.022716949798089955
pixôr,pixôrã,ã,0.022716949798089955
rep,repã,ã,0.022716949798089955
gri,griã,ã,0.022716949798089955
jã,jãã,ã,0.022716949798089955
akõnkr,akõnkrã,ã,0.022716949798089955
jot,jotã,ã,0.022716949798089955
pahpimrààt,pahpimrààtã,ã,0.022716949798089955
apr,aprã,ã,0.022716949798089955
1t,1tã,ã,0.022716949798089955
kanrẽh,kanrẽhã,ã,0.022716949798089955
makat,makatã,ã,0.022716949798089955
kwỳhtã,kwỳhtãã,ã,0.022716949798089955
õkr,õkrã,ã,0.022716949798089955
hpãnh,hpãnhã,ã,0.022716949798089955
rãm,rãmã,ã,0.022716949798089955
anhĩr,anhĩrã,ã,0.022716949798089955
karõt,karõtã,ã,0.022716949798089955
jam,jamã,ã,0.022716949798089955
ixpãnh,ixpãnhã,ã,0.022716949798089955
ar,arã,ã,0.022716949798089955
awr,awrã,ã,0.022716949798089955
pakukam,pakukamã,ã,0.022716949798089955
an,anã,ã,0.022716949798089955
hkr,hkrã,ã,0.022716949798089955
awjan,awjanã,ã,0.022716949798089955
axp,axpã,ã,0.022716949798089955
pahkr,pahkrã,ã,0.022716949798089955
mẽroh,mẽrohã,ã,0.022716949798089955
ixkanrẽh,ixkanrẽhã,ã,0.022716949798089955
htã,htãã,ã,0.022716949798089955
ah,ahã,ã,0.022716949798089955
hir,hirã,ã,0.022716949798089955
rãhã,rãhãã,ã,0.022716949798089955
pakut,pakutã,ã,0.022716949798089955
ixkõnkr,ixkõnkrã,ã,0.022716949798089955
kànhm,kànhmã,ã,0.022716949798089955
r,rã,ã,0.022716949798089955
am,amã,ã,0.022716949798089955
hpiit,hpiitã,ã,0.022716949798089955
ixroh,ixrohã,ã,0.022716949798089955
hpuh,hpuhã,ã,0.022716949798089955
kam,kamã,ã,0.022716949798089955
mat,matã,ã,0.022716949798089955
jan,janã,ã,0.022716949798089955
pahkukam,pahkukamã,ã,0.022716949798089955
akĩnh,akĩnhã,ã,0.022716949798089955
tim,timã,ã,0.022716949798089955
kan,kanã,ã,0.022716949798089955
nhõkr,nhõkrã,ã,0.022716949798089955
ixpiit,ixpiitã,ã,0.022716949798089955
kumr,kumrã,ã,0.022716949798089955
akr,akrã,ã,0.022716949798089955
piit,piitã,ã,0.022716949798089955
ixkut,ixkutã,ã,0.022716949798089955
ixrãhã,ixrãhãã,ã,0.022716949798089955
ixrãh,ixrãhã,ã,0.022716949798089955
pahpiit,pahpiitã,ã,0.022716949798089955
apãnh,apãnhã,ã,0.022716949798089955
kut,kutã,ã,0.022716949798089955
ixkr,ixkrã,ã,0.022716949798089955
hkanrẽh,hkanrẽhã,ã,0.022716949798089955
kukam,kukamã,ã,0.022716949798089955
koj,kojã,ã,0.022716949798089955
ham,hamã,ã,0.022716949798089955
nhĩg,nhĩgã,ã,0.022716949798089955
inhm,inhmã,ã,0.022716949798089955
emĩn,emĩnã,ã,0.022716949798089955
pahkĩnh,pahkĩnhã,ã,0.022716949798089955
pahkõnkr,pahkõnkrã,ã,0.022716949798089955
apiit,apiitã,ã,0.022716949798089955
hkõnkr,hkõnkrã,ã,0.022716949798089955
h,hã,ã,0.022716949798089955
kum,kumã,ã,0.022716949798089955
ĩhkrakr,ĩhkrakrã,ã,0.022716949798089955
grãgr,grãgrã,ã,0.022716949798089955
kana,kanaã,ã,0.022716949798089955
jor,jorã,ã,0.022716949798089955
kag,kagã,ã,0.022716949798089955
pahpiitã,pahpiitãã,ã,0.022716949798089955
hapuh,hapuhã,ã,0.022716949798089955
harẽnht,harẽnhtã,ã,0.022716949798089955
rop,ropã,ã,0.022716949798089955
hkukam,hkukamã,ã,0.022716949798089955
puh,puhã,ã,0.022716949798089955
ajam,ajamã,ã,0.022716949798089955
inhĩr,inhĩrã,ã,0.022716949798089955
hpr,hprã,ã,0.022716949798089955
kakr,kakrã,ã,0.022716949798089955
arãh,arãhã,ã,0.022716949798089955
anhõkr,anhõkrã,ã,0.022716949798089955
pam,pamã,ã,0.022716949798089955
axkapr,axkaprã,ã,0.022716949798089955
ã,ãã,ã,0.022716949798089955
ixt,ixtã,ã,0.022716949798089955
kr,krã,ã,0.022716949798089955
tipxikam,tipxikamã,ã,0.022716949798089955
ixkukam,ixkukamã,ã,0.022716949798089955
gônhm,gônhmã,ã,0.022716949798089955
pakam,pakamã,ã,0.022716949798089955
apimrààt,apimrààtã,ã,0.022716949798089955
pajam,pajamã,ã,0.022716949798089955
karõjakam,karõjakamã,ã,0.022716949798089955
kup,kupã,ã,0.022716949798089955
kajn,kajnã,ã,0.022716949798089955
pr,prã,ã,0.022716949798089955
grii,griiã,ã,0.022716949798089955
akut,akutã,ã,0.022716949798089955
pagr,pagrã,ã,0.022716949798089955
nhỹrm,nhỹrmã,ã,0.022716949798089955
tanhm,tanhmã,ã,0.022716949798089955
ixpimrààt,ixpimrààtã,ã,0.022716949798089955
grert,grertã,ã,0.022716949798089955
pan,panã,ã,0.022716949798089955
jarãh,jarãhã,ã,0.022716949798089955
sar,sarã,ã,0.022716949798089955
akanrẽh,akanrẽhã,ã,0.022716949798089955
miji,mijiã,ã,0.022716949798089955
mã,mãã,ã,0.022716949798089955
piitã,piitãã,ã,0.022716949798089955
rãh,rãhã,ã,0.022716949798089955
espãnh,espãnhã,ã,0.022716949798089955
arãhã,arãhãã,ã,0.022716949798089955
tot,totã,ã,0.022716949798089955
at,atã,ã,0.022716949798089955
ja,jaã,ã,0.022716949798089955
kĩnh,kĩnhã,ã,0.022716949798089955
ixkĩnh,ixkĩnhã,ã,0.022716949798089955
tã,tãã,ã,0.022716949798089955
nat,natã,ã,0.022716949798089955
jarẽnht,jarẽnhtã,ã,0.022716949798089955
korm,kormã,ã,0.022716949798089955
ahparm,ahparmã,ã,0.022716949798089955
ixkam,ixkamã,ã,0.022716949798089955
akam,akamã,ã,0.022716949798089955
man,manã,ã,0.022716949798089955
panhõkr,panhõkrã,ã,0.022716949798089955
jat,jatã,ã,0.022716949798089955
mẽpan,mẽpanã,ã,0.022716949798089955
ixpimrààtã,ixpimrààtãã,ã,0.022716949798089955
tõh,tõhã,ã,0.022716949798089955
hkumr,hkumrã,ã,0.022716949798089955
hpimrààt,hpimrààtã,ã,0.022716949798089955
ixah,ixahã,ã,0.022716949798089955
akrànhm,akrànhmã,ã,0.022716949798089955
pimrààt,pimrààtã,ã,0.022716949798089955
ãh,ãhã,ã,0.022716949798089955
m,mã,ã,0.022716949798089955
xat,xatã,ã,0.022716949798089955
rã,rãmã,mã,0.013130806244425888
ja,jamã,mã,0.013130806244425888
nhỹr,nhỹrmã,mã,0.013130806244425888
tanh,tanhmã,mã,0.013130806244425888
pakuka,pakukamã,mã,0.013130806244425888
anh,anhmã,mã,0.013130806244425888
kuka,kukamã,mã,0.013130806244425888
ha,hamã,mã,0.013130806244425888
akuka,akukamã,mã,0.013130806244425888
inh,inhmã,mã,0.013130806244425888
ku,kumã,mã,0.013130806244425888
jaka,jakamã,mã,0.013130806244425888
kành,kànhmã,mã,0.013130806244425888
a,amã,mã,0.013130806244425888
kor,kormã,mã,0.013130806244425888
xar,xarmã,mã,0.013130806244425888
ahpar,ahparmã,mã,0.013130806244425888
ixka,ixkamã,mã,0.013130806244425888
aka,akamã,mã,0.013130806244425888
ka,kamã,mã,0.013130806244425888
hkuka,hkukamã,mã,0.013130806244425888
aja,ajamã,mã,0.013130806244425888
pahkuka,pahkukamã,mã,0.013130806244425888
pa,pamã,mã,0.013130806244425888
tipxika,tipxikamã,mã,0.013130806244425888
akrành,akrànhmã,mã,0.013130806244425888
ixkuka,ixkukamã,mã,0.013130806244425888
ti,timã,mã,0.013130806244425888
gônh,gônhmã,mã,0.013130806244425888
paka,pakamã,mã,0.013130806244425888
paja,pajamã,mã,0.013130806244425888
karõjaka,karõjakamã,mã,0.013130806244425888
ahpa,ahparmã,rmã,0.0013978160122825652
xa,xarmã,rmã,0.0013978160122825652
ko,kormã,rmã,0.0013978160122825652
nhỹ,nhỹrmã,rmã,0.0013978160122825652
k,kormã,ormã,0.0007104406535876587
omunhj,omunhja,a,0.027118133343426862
ahkukj,ahkukja,a,0.027118133343426862
ixujarẽnhj,ixujarẽnhja,a,0.027118133343426862
mẽmojt,mẽmojta,a,0.027118133343426862
nõrt,nõrta,a,0.027118133343426862
htõxj,htõxja,a,0.027118133343426862
atõt,atõta,a,0.027118133343426862
pratôj,pratôja,a,0.027118133343426862
ixkrat,ixkrata,a,0.027118133343426862
paxujarẽnhj,paxujarẽnhja,a,0.027118133343426862
hitepj,hitepja,a,0.027118133343426862
hkamrôj,hkamrôja,a,0.027118133343426862
part,parta,a,0.027118133343426862
at,ata,a,0.027118133343426862
ra,raa,a,0.027118133343426862
punutit,punutita,a,0.027118133343426862
siãwj,siãwja,a,0.027118133343426862
maatit,maatita,a,0.027118133343426862
pihpohtit,pihpohtita,a,0.027118133343426862
namãj,namãja,a,0.027118133343426862
akrajaj,akrajaja,a,0.027118133343426862
akapôj,akapôja,a,0.027118133343426862
ritrej,ritreja,a,0.027118133343426862
ixujarẽnht,ixujarẽnhta,a,0.027118133343426862
patrej,patreja,a,0.027118133343426862
anhĩpêêxàj,anhĩpêêxàja,a,0.027118133343426862
wĩhtit,wĩhtita,a,0.027118133343426862
kaprỳt,kaprỳta,a,0.027118133343426862
siroej,siroeja,a,0.027118133343426862
pahtykj,pahtykja,a,0.027118133343426862
inhĩgêtjaj,inhĩgêtjaja,a,0.027118133343426862
gôt,gôta,a,0.027118133343426862
gajorej,gajoreja,a,0.027118133343426862
um,uma,a,0.027118133343426862
hêxt,hêxta,a,0.027118133343426862
xwỳnhtaj,xwỳnhtaja,a,0.027118133343426862
apj,apja,a,0.027118133343426862
mẽhõj,mẽhõja,a,0.027118133343426862
ixt,ixta,a,0.027118133343426862
xohtôt,xohtôta,a,0.027118133343426862
griret,grireta,a,0.027118133343426862
hwỳrkw,hwỳrkwa,a,0.027118133343426862
sewahtij,sewahtija,a,0.027118133343426862
ĩhkr,ĩhkra,a,0.027118133343426862
axujaprôrj,axujaprôrja,a,0.027118133343426862
kw,kwa,a,0.027118133343426862
pajamaxpẽrj,pajamaxpẽrja,a,0.027118133343426862
pẽtekosj,pẽtekosja,a,0.027118133343426862
kriptij,kriptija,a,0.027118133343426862
akraj,akraja,a,0.027118133343426862
atõj,atõja,a,0.027118133343426862
kwatjaj,kwatjaja,a,0.027118133343426862
ajut,ajuta,a,0.027118133343426862
eroxisj,eroxisja,a,0.027118133343426862
mẽõt,mẽõta,a,0.027118133343426862
kahpat,kahpata,a,0.027118133343426862
hkĩnhj,hkĩnhja,a,0.027118133343426862
pahpym,pahpyma,a,0.027118133343426862
pahkukj,pahkukja,a,0.027118133343426862
kryhtij,kryhtija,a,0.027118133343426862
mẽhkuxw,mẽhkuxwa,a,0.027118133343426862
rẽnht,rẽnhta,a,0.027118133343426862
amgràj,amgràja,a,0.027118133343426862
exikj,exikja,a,0.027118133343426862
kaxpart,kaxparta,a,0.027118133343426862
ixwrỳỳt,ixwrỳỳta,a,0.027118133343426862
hanhyj,hanhyja,a,0.027118133343426862
parãst,parãsta,a,0.027118133343426862
hõj,hõja,a,0.027118133343426862
pahparj,pahparja,a,0.027118133343426862
agat,agata,a,0.027118133343426862
tẽmtij,tẽmtija,a,0.027118133343426862
ag,aga,a,0.027118133343426862
pahihtij,pahihtija,a,0.027118133343426862
hikukrêxt,hikukrêxta,a,0.027118133343426862
amr,amra,a,0.027118133343426862
rohtij,rohtija,a,0.027118133343426862
htõxjaj,htõxjaja,a,0.027118133343426862
maxitrej,maxitreja,a,0.027118133343426862
juistijaj,juistijaja,a,0.027118133343426862
juptij,juptija,a,0.027118133343426862
hapêxt,hapêxta,a,0.027118133343426862
runht,runhta,a,0.027118133343426862
pajamakj,pajamakja,a,0.027118133343426862
môxt,môxta,a,0.027118133343426862
jõhtij,jõhtija,a,0.027118133343426862
wẽnĩsj,wẽnĩsja,a,0.027118133343426862
mẽhtykj,mẽhtykja,a,0.027118133343426862
kàxporej,kàxporeja,a,0.027118133343426862
kanêj,kanêja,a,0.027118133343426862
pikat,pikata,a,0.027118133343426862
utàrj,utàrja,a,0.027118133343426862
rytit,rytita,a,0.027118133343426862
eparoxitj,eparoxitja,a,0.027118133343426862
ristij,ristija,a,0.027118133343426862
hp,hpa,a,0.027118133343426862
pajakw,pajakwa,a,0.027118133343426862
akripj,akripja,a,0.027118133343426862
simãwj,simãwja,a,0.027118133343426862
kamrôt,kamrôta,a,0.027118133343426862
haput,haputa,a,0.027118133343426862
àj,àja,a,0.027118133343426862
mat,mata,a,0.027118133343426862
mẽmojjaj,mẽmojjaja,a,0.027118133343426862
paraãwt,paraãwta,a,0.027118133343426862
nopym,nopyma,a,0.027118133343426862
hkêtj,hkêtja,a,0.027118133343426862
pikunorj,pikunorja,a,0.027118133343426862
sirasj,sirasja,a,0.027118133343426862
teturj,teturja,a,0.027118133343426862
m,ma,a,0.027118133343426862
parj,parja,a,0.027118133343426862
nhĩpêxt,nhĩpêxta,a,0.027118133343426862
tapitrej,tapitreja,a,0.027118133343426862
prõj,prõja,a,0.027118133343426862
pixjaj,pixjaja,a,0.027118133343426862
akusj,akusja,a,0.027118133343426862
jaxwỳrj,jaxwỳrja,a,0.027118133343426862
kaxp,kaxpa,a,0.027118133343426862
hapêxj,hapêxja,a,0.027118133343426862
mẽkurtij,mẽkurtija,a,0.027118133343426862
k,ka,a,0.027118133343426862
stud,studa,a,0.027118133343426862
pãwj,pãwja,a,0.027118133343426862
myjaj,myjaja,a,0.027118133343426862
nhit,nhita,a,0.027118133343426862
kut,kuta,a,0.027118133343426862
myytij,myytija,a,0.027118133343426862
jarêj,jarêja,a,0.027118133343426862
kràmnhwỳjaj,kràmnhwỳjaja,a,0.027118133343426862
hkwỳjaj,hkwỳjaja,a,0.027118133343426862
rrakewj,rrakewja,a,0.027118133343426862
xàptàrjaj,xàptàrjaja,a,0.027118133343426862
masetõnj,masetõnja,a,0.027118133343426862
jakootij,jakootija,a,0.027118133343426862
hkraj,hkraja,a,0.027118133343426862
mẽnasõj,mẽnasõja,a,0.027118133343426862
presij,presija,a,0.027118133343426862
hkaxp,hkaxpa,a,0.027118133343426862
rytij,rytija,a,0.027118133343426862
xihtỳxj,xihtỳxja,a,0.027118133343426862
jãmtij,jãmtija,a,0.027118133343426862
jakwakrej,jakwakreja,a,0.027118133343426862
kôt,kôta,a,0.027118133343426862
htàmj,htàmja,a,0.027118133343426862
satanastit,satanastita,a,0.027118133343426862
rajaret,rajareta,a,0.027118133343426862
pãwt,pãwta,a,0.027118133343426862
pahkwỳjaj,pahkwỳjaja,a,0.027118133343426862
hkuprỳt,hkuprỳta,a,0.027118133343426862
sãntij,sãntija,a,0.027118133343426862
hkra,hkraa,a,0.027118133343426862
anhỹrt,anhỹrta,a,0.027118133343426862
pihkàrt,pihkàrta,a,0.027118133343426862
hapujaj,hapujaja,a,0.027118133343426862
akwỳt,akwỳta,a,0.027118133343426862
nokrej,nokreja,a,0.027118133343426862
nitit,nitita,a,0.027118133343426862
hikukrêxj,hikukrêxja,a,0.027118133343426862
kuprỳt,kuprỳta,a,0.027118133343426862
hipêxt,hipêxta,a,0.027118133343426862
septij,septija,a,0.027118133343426862
ijapêt,ijapêta,a,0.027118133343426862
hakw,hakwa,a,0.027118133343426862
nhĩj,nhĩja,a,0.027118133343426862
kãnj,kãnja,a,0.027118133343426862
kagôj,kagôja,a,0.027118133343426862
fikêhtit,fikêhtita,a,0.027118133343426862
sôrdatjaj,sôrdatjaja,a,0.027118133343426862
karõt,karõta,a,0.027118133343426862
anhĩgêtjaj,anhĩgêtjaja,a,0.027118133343426862
àmnênhj,àmnênhja,a,0.027118133343426862
