stems,words,sufix,freq
ꞌgãwerowiaaram,ꞌgãwerowiaaramũ,ũ,0.021898367957137087
imojewagipyram,imojewagipyramũ,ũ,0.021898367957137087
pẽpoiriwereꞌemam,pẽpoiriwereꞌemamũ,ũ,0.021898367957137087
taꞌyriaram,taꞌyriaramũ,ũ,0.021898367957137087
pejejeapyoweram,pejejeapyoweramũ,ũ,0.021898367957137087
tyweawamaꞌeram,tyweawamaꞌeramũ,ũ,0.021898367957137087
jarejeapyoeꞌemam,jarejeapyoeꞌemamũ,ũ,0.021898367957137087
ejuãgeꞌemam,ejuãgeꞌemamũ,ũ,0.021898367957137087
poararũm,poararũmũ,ũ,0.021898367957137087
mateepaawam,mateepaawamũ,ũ,0.021898367957137087
janeporomojopyꞌruweram,janeporomojopyꞌruweramũ,ũ,0.021898367957137087
omajatykaram,omajatykaramũ,ũ,0.021898367957137087
ifutaram,ifutaramũ,ũ,0.021898367957137087
iꞌuram,iꞌuramũ,ũ,0.021898367957137087
mojekotyꞌaawam,mojekotyꞌaawamũ,ũ,0.021898367957137087
jeremiayuwareteram,jeremiayuwareteramũ,ũ,0.021898367957137087
janereapyoram,janereapyoramũ,ũ,0.021898367957137087
rerowiarar,rerowiararũ,ũ,0.021898367957137087
naypytunim,naypytunimũ,ũ,0.021898367957137087
remymin,remyminũ,ũ,0.021898367957137087
pirewaram,pirewaramũ,ũ,0.021898367957137087
ajuetykawam,ajuetykawamũ,ũ,0.021898367957137087
iporomutareꞌemam,iporomutareꞌemamũ,ũ,0.021898367957137087
mojemogypyygukaawam,mojemogypyygukaawamũ,ũ,0.021898367957137087
tepyꞌaꞌwyram,tepyꞌaꞌwyramũ,ũ,0.021898367957137087
pejejeaꞌaruꞌjawam,pejejeaꞌaruꞌjawamũ,ũ,0.021898367957137087
etygeꞌemam,etygeꞌemamũ,ũ,0.021898367957137087
imeꞌegipyramam,imeꞌegipyramamũ,ũ,0.021898367957137087
ekuꞌiram,ekuꞌiramũ,ũ,0.021898367957137087
teporokatuꞌogiweram,teporokatuꞌogiweramũ,ũ,0.021898367957137087
remimureram,remimureramũ,ũ,0.021898367957137087
jepyꞌarayparam,jepyꞌarayparamũ,ũ,0.021898367957137087
pejejuapyraaparam,pejejuapyraaparamũ,ũ,0.021898367957137087
pejejeapyoeꞌemam,pejejeapyoeꞌemamũ,ũ,0.021898367957137087
porenuwiwereꞌemam,porenuwiwereꞌemamũ,ũ,0.021898367957137087
ꞌeawerim,ꞌeawerimũ,ũ,0.021898367957137087
remifutarim,remifutarimũ,ũ,0.021898367957137087
makuꞌiawam,makuꞌiawamũ,ũ,0.021898367957137087
jejukaeꞌemam,jejukaeꞌemamũ,ũ,0.021898367957137087
jukaawam,jukaawamũ,ũ,0.021898367957137087
ejeaꞌareꞌemam,ejeaꞌareꞌemamũ,ũ,0.021898367957137087
maꞌeaꞌeram,maꞌeaꞌeramũ,ũ,0.021898367957137087
waꞌnẽnam,waꞌnẽnamũ,ũ,0.021898367957137087
orojekatuꞌokawam,orojekatuꞌokawamũ,ũ,0.021898367957137087
ꞌogam,ꞌogamũ,ũ,0.021898367957137087
pejeporetygiwereꞌemam,pejeporetygiwereꞌemamũ,ũ,0.021898367957137087
pejamuꞌjaram,pejamuꞌjaramũ,ũ,0.021898367957137087
imonoꞌogaram,imonoꞌogaramũ,ũ,0.021898367957137087
jarejeateeram,jarejeateeramũ,ũ,0.021898367957137087
peoram,peoramũ,ũ,0.021898367957137087
jewyram,jewyramũ,ũ,0.021898367957137087
pejemaraꞌneram,pejemaraꞌneramũ,ũ,0.021898367957137087
maapawam,maapawamũ,ũ,0.021898367957137087
wapyakwafugam,wapyakwafugamũ,ũ,0.021898367957137087
tejeapyoram,tejeapyoramũ,ũ,0.021898367957137087
rerowiarukareꞌemawam,rerowiarukareꞌemawamũ,ũ,0.021898367957137087
janetywereteram,janetywereteramũ,ũ,0.021898367957137087
amuteeram,amuteeramũ,ũ,0.021898367957137087
ipyauram,ipyauramũ,ũ,0.021898367957137087
rerowiaareꞌemam,rerowiaareꞌemamũ,ũ,0.021898367957137087
pejemogyawam,pejemogyawamũ,ũ,0.021898367957137087
mainanam,mainanamũ,ũ,0.021898367957137087
ypywotypawam,ypywotypawamũ,ũ,0.021898367957137087
imanũeꞌemam,imanũeꞌemamũ,ũ,0.021898367957137087
neapyoꞌiram,neapyoꞌiramũ,ũ,0.021898367957137087
otyarũm,otyarũmũ,ũ,0.021898367957137087
jemaꞌeram,jemaꞌeramũ,ũ,0.021898367957137087
warumamaꞌwiram,warumamaꞌwiramũ,ũ,0.021898367957137087
jareporenuwiwereꞌemam,jareporenuwiwereꞌemamũ,ũ,0.021898367957137087
nikutemuram,nikutemuramũ,ũ,0.021898367957137087
wesakawam,wesakawamũ,ũ,0.021898367957137087
tejeaꞌaram,tejeaꞌaramũ,ũ,0.021898367957137087
pyriwaram,pyriwaramũ,ũ,0.021898367957137087
iapouꞌjauꞌjawam,iapouꞌjauꞌjawamũ,ũ,0.021898367957137087
tejeateeram,tejeateeramũ,ũ,0.021898367957137087
jarejeaꞌgwawam,jarejeaꞌgwawamũ,ũ,0.021898367957137087
oteꞌareteeteram,oteꞌareteeteramũ,ũ,0.021898367957137087
mojam,mojamũ,ũ,0.021898367957137087
moporesakawam,moporesakawamũ,ũ,0.021898367957137087
okaraemãeꞌemam,okaraemãeꞌemamũ,ũ,0.021898367957137087
tywam,tywamũ,ũ,0.021898367957137087
rerooawetaꞌeram,rerooawetaꞌeramũ,ũ,0.021898367957137087
remiꞌuramam,remiꞌuramamũ,ũ,0.021898367957137087
kuꞌieꞌemam,kuꞌieꞌemamũ,ũ,0.021898367957137087
jekuꞌiteeram,jekuꞌiteeramũ,ũ,0.021898367957137087
iapopyram,iapopyramũ,ũ,0.021898367957137087
ojeꞌeganuweꞌemam,ojeꞌeganuweꞌemamũ,ũ,0.021898367957137087
porowykyram,porowykyramũ,ũ,0.021898367957137087
jareagairaneꞌemam,jareagairaneꞌemamũ,ũ,0.021898367957137087
neteekunumĩnam,neteekunumĩnamũ,ũ,0.021898367957137087
iꞌarasigam,iꞌarasigamũ,ũ,0.021898367957137087
jerayrũnam,jerayrũnamũ,ũ,0.021898367957137087
pẽnemianuwam,pẽnemianuwamũ,ũ,0.021898367957137087
imurukaawam,imurukaawamũ,ũ,0.021898367957137087
imayrũm,imayrũmũ,ũ,0.021898367957137087
motaꞌwaaram,motaꞌwaaramũ,ũ,0.021898367957137087
jeporenuwiweram,jeporenuwiweramũ,ũ,0.021898367957137087
ywyterim,ywyterimũ,ũ,0.021898367957137087
arakurawam,arakurawamũ,ũ,0.021898367957137087
itykurukaripyram,itykurukaripyramũ,ũ,0.021898367957137087
pejejamuꞌjaram,pejejamuꞌjaramũ,ũ,0.021898367957137087
jeremianuwam,jeremianuwamũ,ũ,0.021898367957137087
ꞌeawetaꞌeram,ꞌeawetaꞌeramũ,ũ,0.021898367957137087
eteeawam,eteeawamũ,ũ,0.021898367957137087
filiperam,filiperamũ,ũ,0.021898367957137087
tepotaꞌwaram,tepotaꞌwaramũ,ũ,0.021898367957137087
opyꞌaraypareꞌemam,opyꞌaraypareꞌemamũ,ũ,0.021898367957137087
mokwasiꞌwawam,mokwasiꞌwawamũ,ũ,0.021898367957137087
maꞌeram,maꞌeramũ,ũ,0.021898367957137087
eywyram,eywyramũ,ũ,0.021898367957137087
oporenuwiwereꞌemam,oporenuwiwereꞌemamũ,ũ,0.021898367957137087
kunumĩũ,kunumĩũũ,ũ,0.021898367957137087
