stems,words,sufix,freq
nakaj,nakajo,o,0.00811318203179811
bi,bio,o,0.00811318203179811
doming,domingo,o,0.00811318203179811
trig,trigo,o,0.00811318203179811
caval,cavalo,o,0.00811318203179811
vakanaah,vakanaaho,o,0.00811318203179811
areópag,areópago,o,0.00811318203179811
arab,arabo,o,0.00811318203179811
kajinir,kajiniro,o,0.00811318203179811
bikavan,bikavano,o,0.00811318203179811
akadimédic,akadimédico,o,0.00811318203179811
our,ouro,o,0.00811318203179811
pirr,pirro,o,0.00811318203179811
itoik,itoiko,o,0.00811318203179811
mir,miro,o,0.00811318203179811
oaniar,oaniaro,o,0.00811318203179811
dak,dako,o,0.00811318203179811
vanadan,vanadano,o,0.00811318203179811
b,bo,o,0.00811318203179811
aabon,aabono,o,0.00811318203179811
k,ko,o,0.00811318203179811
siã,sião,o,0.00811318203179811
akhan,akhano,o,0.00811318203179811
biakath,biakatho,o,0.00811318203179811
mediterrâne,mediterrâneo,o,0.00811318203179811
kasor,kasoro,o,0.00811318203179811
linh,linho,o,0.00811318203179811
okh,okho,o,0.00811318203179811
tap,tapo,o,0.00811318203179811
sir,siro,o,0.00811318203179811
kârah,kâraho,o,0.00811318203179811
biarokojoh,biarokojoho,o,0.00811318203179811
dok,doko,o,0.00811318203179811
vakadianiapaul,vakadianiapaulo,o,0.00811318203179811
milet,mileto,o,0.00811318203179811
lin,lino,o,0.00811318203179811
visok,visoko,o,0.00811318203179811
in,ino,o,0.00811318203179811
jahakicrist,jahakicristo,o,0.00811318203179811
baij,baijo,o,0.00811318203179811
venen,veneno,o,0.00811318203179811
kananab,kananabo,o,0.00811318203179811
ijoaraabon,ijoaraabono,o,0.00811318203179811
tit,tito,o,0.00811318203179811
vamakh,vamakho,o,0.00811318203179811
oadod,oadodo,o,0.00811318203179811
vakabanaf,vakabanafo,o,0.00811318203179811
impostoh,impostoho,o,0.00811318203179811
prócor,prócoro,o,0.00811318203179811
avan,avano,o,0.00811318203179811
sih,siho,o,0.00811318203179811
rog,rogo,o,0.00811318203179811
vanapohimajakarah,vanapohimajakaraho,o,0.00811318203179811
sosípatr,sosípatro,o,0.00811318203179811
jotã,jotão,o,0.00811318203179811
vakajinir,vakajiniro,o,0.00811318203179811
kod,kodo,o,0.00811318203179811
bikaij,bikaijo,o,0.00811318203179811
kavan,kavano,o,0.00811318203179811
kadaisaiarab,kadaisaiarabo,o,0.00811318203179811
joh,joho,o,0.00811318203179811
vakadikaj,vakadikajo,o,0.00811318203179811
bad,bado,o,0.00811318203179811
teófil,teófilo,o,0.00811318203179811
kidijinir,kidijiniro,o,0.00811318203179811
s,so,o,0.00811318203179811
kajahavid,kajahavido,o,0.00811318203179811
avakab,avakabo,o,0.00811318203179811
cláudi,cláudio,o,0.00811318203179811
kadarab,kadarabo,o,0.00811318203179811
apol,apolo,o,0.00811318203179811
adramíti,adramítio,o,0.00811318203179811
abraã,abraão,o,0.00811318203179811
an,ano,o,0.00811318203179811
akaj,akajo,o,0.00811318203179811
kabaj,kabajo,o,0.00811318203179811
corint,corinto,o,0.00811318203179811
vihikigam,vihikigamo,o,0.00811318203179811
biosib,biosibo,o,0.00811318203179811
demétri,demétrio,o,0.00811318203179811
mijik,mijiko,o,0.00811318203179811
avakagam,avakagamo,o,0.00811318203179811
kakarah,kakaraho,o,0.00811318203179811
gai,gaio,o,0.00811318203179811
bikaihamahikarah,bikaihamahikaraho,o,0.00811318203179811
imir,imiro,o,0.00811318203179811
okaij,okaijo,o,0.00811318203179811
sábad,sábado,o,0.00811318203179811
ikaj,ikajo,o,0.00811318203179811
ipikori,ipikorio,o,0.00811318203179811
simã,simão,o,0.00811318203179811
herodiã,herodião,o,0.00811318203179811
vaimahidakarah,vaimahidakaraho,o,0.00811318203179811
nakoikarah,nakoikaraho,o,0.00811318203179811
crisólit,crisólito,o,0.00811318203179811
ib,ibo,o,0.00811318203179811
bianak,bianako,o,0.00811318203179811
leã,leão,o,0.00811318203179811
narcis,narciso,o,0.00811318203179811
fig,figo,o,0.00811318203179811
ik,iko,o,0.00811318203179811
van,vano,o,0.00811318203179811
joã,joão,o,0.00811318203179811
h,ho,o,0.00811318203179811
bikajoamorakarah,bikajoamorakaraho,o,0.00811318203179811
akakhan,akakhano,o,0.00811318203179811
avakavan,avakavano,o,0.00811318203179811
bor,boro,o,0.00811318203179811
azot,azoto,o,0.00811318203179811
akadivinh,akadivinho,o,0.00811318203179811
avab,avabo,o,0.00811318203179811
tir,tiro,o,0.00811318203179811
binah,binaho,o,0.00811318203179811
vakanak,vakanako,o,0.00811318203179811
vanatxiotxi,vanatxiotxio,o,0.00811318203179811
sardôni,sardônio,o,0.00811318203179811
kosor,kosoro,o,0.00811318203179811
nicodem,nicodemo,o,0.00811318203179811
trib,tribo,o,0.00811318203179811
majabir,majabiro,o,0.00811318203179811
to,too,o,0.00811318203179811
cnid,cnido,o,0.00811318203179811
timóte,timóteo,o,0.00811318203179811
kaij,kaijo,o,0.00811318203179811
simeã,simeão,o,0.00811318203179811
onah,onaho,o,0.00811318203179811
vihijanararanaçã,vihijanararanação,o,0.00811318203179811
trófim,trófimo,o,0.00811318203179811
epenêt,epenêto,o,0.00811318203179811
andrônic,andrônico,o,0.00811318203179811
urs,urso,o,0.00811318203179811
mahijakodijinir,mahijakodijiniro,o,0.00811318203179811
vakadiarab,vakadiarabo,o,0.00811318203179811
anak,anako,o,0.00811318203179811
vak,vako,o,0.00811318203179811
pilat,pilato,o,0.00811318203179811
avakaij,avakaijo,o,0.00811318203179811
va,vao,o,0.00811318203179811
tíquic,tíquico,o,0.00811318203179811
tértul,tértulo,o,0.00811318203179811
kidivinh,kidivinho,o,0.00811318203179811
jinir,jiniro,o,0.00811318203179811
idaarab,idaarabo,o,0.00811318203179811
akor,akoro,o,0.00811318203179811
kadacinturã,kadacinturão,o,0.00811318203179811
tíci,tício,o,0.00811318203179811
bik,biko,o,0.00811318203179811
êutic,êutico,o,0.00811318203179811
naimahidakarah,naimahidakaraho,o,0.00811318203179811
damasc,damasco,o,0.00811318203179811
apoliã,apolião,o,0.00811318203179811
kaborobor,kaboroboro,o,0.00811318203179811
vis,viso,o,0.00811318203179811
deuscrist,deuscristo,o,0.00811318203179811
iabon,iabono,o,0.00811318203179811
nah,naho,o,0.00811318203179811
amovanaarab,amovanaarabo,o,0.00811318203179811
avanokh,avanokho,o,0.00811318203179811
makh,makho,o,0.00811318203179811
avanagathogath,avanagathogatho,o,0.00811318203179811
avaraj,avarajo,o,0.00811318203179811
vaj,vajo,o,0.00811318203179811
ipahihikarah,ipahihikaraho,o,0.00811318203179811
aaj,aajo,o,0.00811318203179811
nokh,nokho,o,0.00811318203179811
vab,vabo,o,0.00811318203179811
mod,modo,o,0.00811318203179811
a,ao,o,0.00811318203179811
inikarah,inikaraho,o,0.00811318203179811
dionísi,dionísio,o,0.00811318203179811
régi,régio,o,0.00811318203179811
arquip,arquipo,o,0.00811318203179811
akir,akiro,o,0.00811318203179811
had,hado,o,0.00811318203179811
d,do,o,0.00811318203179811
vakhanikarah,vakhanikaraho,o,0.00811318203179811
ápi,ápio,o,0.00811318203179811
kodiarab,kodiarabo,o,0.00811318203179811
dikarah,dikaraho,o,0.00811318203179811
mor,moro,o,0.00811318203179811
morob,morobo,o,0.00811318203179811
vakan,vakano,o,0.00811318203179811
impost,imposto,o,0.00811318203179811
litr,litro,o,0.00811318203179811
vakadigam,vakadigamo,o,0.00811318203179811
crisp,crispo,o,0.00811318203179811
gam,gamo,o,0.00811318203179811
kodimor,kodimoro,o,0.00811318203179811
biakapahakarah,biakapahakaraho,o,0.00811318203179811
jahakiajakah,jahakiajakaho,o,0.00811318203179811
vakadipã,vakadipão,o,0.00811318203179811
i,io,o,0.00811318203179811
bon,bono,o,0.00811318203179811
segund,segundo,o,0.00811318203179811
nadan,nadano,o,0.00811318203179811
rasih,rasiho,o,0.00811318203179811
avanak,avanako,o,0.00811318203179811
avikhaj,avikhajo,o,0.00811318203179811
avadan,avadano,o,0.00811318203179811
nakah,nakaho,o,0.00811318203179811
cop,copo,o,0.00811318203179811
aristóbul,aristóbulo,o,0.00811318203179811
nak,nako,o,0.00811318203179811
isok,isoko,o,0.00811318203179811
kodigam,kodigamo,o,0.00811318203179811
gáli,gálio,o,0.00811318203179811
onokh,onokho,o,0.00811318203179811
naadarikarah,naadarikaraho,o,0.00811318203179811
jair,jairo,o,0.00811318203179811
beril,berilo,o,0.00811318203179811
oagam,oagamo,o,0.00811318203179811
figel,figelo,o,0.00811318203179811
vakaij,vakaijo,o,0.00811318203179811
kajoh,kajoho,o,0.00811318203179811
jar,jaro,o,0.00811318203179811
okan,okano,o,0.00811318203179811
ágab,ágabo,o,0.00811318203179811
kaniatimóte,kaniatimóteo,o,0.00811318203179811
kidikasor,kidikasoro,o,0.00811318203179811
koronar,koronaro,o,0.00811318203179811
amor,amoro,o,0.00811318203179811
dam,damo,o,0.00811318203179811
ith,itho,o,0.00811318203179811
harimir,harimiro,o,0.00811318203179811
horan,horano,o,0.00811318203179811
kapapiranitit,kapapiranitito,o,0.00811318203179811
vanak,vanako,o,0.00811318203179811
quart,quarto,o,0.00811318203179811
burr,burro,o,0.00811318203179811
vanagathogath,vanagathogatho,o,0.00811318203179811
jesusoniar,jesusoniaro,o,0.00811318203179811
idab,idabo,o,0.00811318203179811
vanok,vanoko,o,0.00811318203179811
vanokh,vanokho,o,0.00811318203179811
kavinh,kavinho,o,0.00811318203179811
elã,elão,o,0.00811318203179811
avakainam,avakainamo,o,0.00811318203179811
ariabon,ariabono,o,0.00811318203179811
inak,inako,o,0.00811318203179811
jokojok,jokojoko,o,0.00811318203179811
avavakhan,avavakhano,o,0.00811318203179811
sidajikarah,sidajikaraho,o,0.00811318203179811
kidicaval,kidicavalo,o,0.00811318203179811
adã,adão,o,0.00811318203179811
kain,kaino,o,0.00811318203179811
bikosok,bikosoko,o,0.00811318203179811
nahinar,nahinaro,o,0.00811318203179811
avakadiarab,avakadiarabo,o,0.00811318203179811
naihamahikarah,naihamahikaraho,o,0.00811318203179811
camel,camelo,o,0.00811318203179811
oaoabon,oaoabono,o,0.00811318203179811
vir,viro,o,0.00811318203179811
lúci,lúcio,o,0.00811318203179811
vakamakh,vakamakho,o,0.00811318203179811
akananab,akananabo,o,0.00811318203179811
ianak,ianako,o,0.00811318203179811
jok,joko,o,0.00811318203179811
vakaj,vakajo,o,0.00811318203179811
bikanak,bikanako,o,0.00811318203179811
filólog,filólogo,o,0.00811318203179811
afodor,afodoro,o,0.00811318203179811
katapaj,katapajo,o,0.00811318203179811
arã,arão,o,0.00811318203179811
kidicinturã,kidicinturão,o,0.00811318203179811
kah,kaho,o,0.00811318203179811
ikaij,ikaijo,o,0.00811318203179811
adaniarab,adaniarabo,o,0.00811318203179811
inatxiotxi,inatxiotxio,o,0.00811318203179811
vakavan,vakavano,o,0.00811318203179811
nikarah,nikaraho,o,0.00811318203179811
kadajinir,kadajiniro,o,0.00811318203179811
topázi,topázio,o,0.00811318203179811
avakadikaj,avakadikajo,o,0.00811318203179811
katap,katapo,o,0.00811318203179811
avajahariharikarah,avajahariharikaraho,o,0.00811318203179811
acaic,acaico,o,0.00811318203179811
oabon,oabono,o,0.00811318203179811
asíncrit,asíncrito,o,0.00811318203179811
onak,onako,o,0.00811318203179811
fortunat,fortunato,o,0.00811318203179811
biravis,biraviso,o,0.00811318203179811
ahakadakaj,ahakadakajo,o,0.00811318203179811
anokh,anokho,o,0.00811318203179811
ibodivaranikarah,ibodivaranikaraho,o,0.00811318203179811
oniar,oniaro,o,0.00811318203179811
ahahakarah,ahahakaraho,o,0.00811318203179811
nagathogath,nagathogatho,o,0.00811318203179811
anikhoakarah,anikhoakaraho,o,0.00811318203179811
avak,avako,o,0.00811318203179811
af,afo,o,0.00811318203179811
vanofikarah,vanofikaraho,o,0.00811318203179811
okainam,okainamo,o,0.00811318203179811
avanofidor,avanofidoro,o,0.00811318203179811
jordã,jordão,o,0.00811318203179811
iran,irano,o,0.00811318203179811
sabor,saboro,o,0.00811318203179811
bisok,bisoko,o,0.00811318203179811
estêvã,estêvão,o,0.00811318203179811
sadosi,sadosio,o,0.00811318203179811
incens,incenso,o,0.00811318203179811
poror,pororo,o,0.00811318203179811
onimir,onimiro,o,0.00811318203179811
avaj,avajo,o,0.00811318203179811
ofinikarah,ofinikaraho,o,0.00811318203179811
kanab,kanabo,o,0.00811318203179811
akarah,akaraho,o,0.00811318203179811
kapapiranitimóte,kapapiranitimóteo,o,0.00811318203179811
sok,soko,o,0.00811318203179811
of,ofo,o,0.00811318203179811
ahapikikivaabon,ahapikikivaabono,o,0.00811318203179811
tiag,tiago,o,0.00811318203179811
kadakaj,kadakajo,o,0.00811318203179811
tx,txo,o,0.00811318203179811
idajinir,idajiniro,o,0.00811318203179811
hidatimóte,hidatimóteo,o,0.00811318203179811
pérgam,pérgamo,o,0.00811318203179811
aakakhan,aakakhano,o,0.00811318203179811
avakadijinir,avakadijiniro,o,0.00811318203179811
pórci,pórcio,o,0.00811318203179811
vagathogath,vagathogatho,o,0.00811318203179811
jakah,jakaho,o,0.00811318203179811
cirêni,cirênio,o,0.00811318203179811
cornéli,cornélio,o,0.00811318203179811
kidisapat,kidisapato,o,0.00811318203179811
banakarah,banakaraho,o,0.00811318203179811
august,augusto,o,0.00811318203179811
aharor,aharoro,o,0.00811318203179811
okaj,okajo,o,0.00811318203179811
vaofinikarah,vaofinikaraho,o,0.00811318203179811
akaij,akaijo,o,0.00811318203179811
vidr,vidro,o,0.00811318203179811
jorã,jorão,o,0.00811318203179811
naad,naado,o,0.00811318203179811
kidiarab,kidiarabo,o,0.00811318203179811
crist,cristo,o,0.00811318203179811
vakajoamorabakhiavinicrist,vakajoamorabakhiavinicristo,o,0.00811318203179811
kadatrig,kadatrigo,o,0.00811318203179811
hisop,hisopo,o,0.00811318203179811
khan,khano,o,0.00811318203179811
kanúmer,kanúmero,o,0.00811318203179811
sin,sino,o,0.00811318203179811
aas,aaso,o,0.00811318203179811
icôni,icônio,o,0.00811318203179811
nicola,nicolao,o,0.00811318203179811
salomã,salomão,o,0.00811318203179811
bikaborobor,bikaboroboro,o,0.00811318203179811
vakadijinir,vakadijiniro,o,0.00811318203179811
balaã,balaão,o,0.00811318203179811
vaihamahikarah,vaihamahikaraho,o,0.00811318203179811
irog,irogo,o,0.00811318203179811
tiran,tirano,o,0.00811318203179811
biaraj,biarajo,o,0.00811318203179811
kodab,kodabo,o,0.00811318203179811
públi,públio,o,0.00811318203179811
jument,jumento,o,0.00811318203179811
sárdi,sárdio,o,0.00811318203179811
dokh,dokho,o,0.00811318203179811
sópatr,sópatro,o,0.00811318203179811
biak,biako,o,0.00811318203179811
ah,aho,o,0.00811318203179811
malc,malco,o,0.00811318203179811
horaoabon,horaoabono,o,0.00811318203179811
vakaravis,vakaraviso,o,0.00811318203179811
akadiour,akadiouro,o,0.00811318203179811
kajoamorakarah,kajoamorakaraho,o,0.00811318203179811
fest,festo,o,0.00811318203179811
prat,prato,o,0.00811318203179811
vanofidor,vanofidoro,o,0.00811318203179811
kas,kaso,o,0.00811318203179811
kaarab,kaarabo,o,0.00811318203179811
avakadigam,avakadigamo,o,0.00811318203179811
ojom,ojomo,o,0.00811318203179811
térci,tércio,o,0.00811318203179811
kaniapaul,kaniapaulo,o,0.00811318203179811
hoaranijaaf,hoaranijaafo,o,0.00811318203179811
egit,egito,o,0.00811318203179811
vinh,vinho,o,0.00811318203179811
ferr,ferro,o,0.00811318203179811
vain,vaino,o,0.00811318203179811
nok,noko,o,0.00811318203179811
sansã,sansão,o,0.00811318203179811
kapapiranigai,kapapiranigaio,o,0.00811318203179811
filet,fileto,o,0.00811318203179811
kodijinir,kodijiniro,o,0.00811318203179811
vakhan,vakhano,o,0.00811318203179811
o,oo,o,0.00811318203179811
kab,kabo,o,0.00811318203179811
ihamahikarah,ihamahikaraho,o,0.00811318203179811
j,jo,o,0.00811318203179811
vakainam,vakainamo,o,0.00811318203179811
ruf,rufo,o,0.00811318203179811
amplíat,amplíato,o,0.00811318203179811
urban,urbano,o,0.00811318203179811
êubol,êubolo,o,0.00811318203179811
doh,doho,o,0.00811318203179811
anagathogath,anagathogatho,o,0.00811318203179811
kakaj,kakajo,o,0.00811318203179811
n,no,o,0.00811318203179811
kidikaj,kidikajo,o,0.00811318203179811
vakahan,vakahano,o,0.00811318203179811
pã,pão,o,0.00811318203179811
avakadimor,avakadimoro,o,0.00811318203179811
kan,kano,o,0.00811318203179811
okananab,okananabo,o,0.00811318203179811
kodivinh,kodivinho,o,0.00811318203179811
ibodivaranivinicrist,ibodivaranivinicristo,o,0.00811318203179811
avakanab,avakanabo,o,0.00811318203179811
avakakhan,avakakhano,o,0.00811318203179811
lázar,lázaro,o,0.00811318203179811
araj,arajo,o,0.00811318203179811
binagathogath,binagathogatho,o,0.00811318203179811
bin,bino,o,0.00811318203179811
pônci,pôncio,o,0.00811318203179811
jasã,jasão,o,0.00811318203179811
dor,doro,o,0.00811318203179811
kodikaj,kodikajo,o,0.00811318203179811
akadiarab,akadiarabo,o,0.00811318203179811
nab,nabo,o,0.00811318203179811
najar,najaro,o,0.00811318203179811
khaj,khajo,o,0.00811318203179811
or,oro,o,0.00811318203179811
pedr,pedro,o,0.00811318203179811
inagathogath,inagathogatho,o,0.00811318203179811
abon,abono,o,0.00811318203179811
gathogath,gathogatho,o,0.00811318203179811
akarak,akarako,o,0.00811318203179811
ahamasik,ahamasiko,o,0.00811318203179811
dan,dano,o,0.00811318203179811
pont,ponto,o,0.00811318203179811
masik,masiko,o,0.00811318203179811
júli,júlio,o,0.00811318203179811
oimahidakarah,oimahidakaraho,o,0.00811318203179811
onagathogath,onagathogatho,o,0.00811318203179811
ob,obo,o,0.00811318203179811
mercúri,mercúrio,o,0.00811318203179811
vaabon,vaabono,o,0.00811318203179811
vanakarah,vanakaraho,o,0.00811318203179811
bib,bibo,o,0.00811318203179811
homir,homiro,o,0.00811318203179811
vidab,vidabo,o,0.00811318203179811
kadagam,kadagamo,o,0.00811318203179811
tars,tarso,o,0.00811318203179811
crisópras,crisópraso,o,0.00811318203179811
idakodijinir,idakodijiniro,o,0.00811318203179811
greg,grego,o,0.00811318203179811
vakadimor,vakadimoro,o,0.00811318203179811
kabon,kabono,o,0.00811318203179811
kavaranihicrist,kavaranihicristo,o,0.00811318203179811
carneir,carneiro,o,0.00811318203179811
kagam,kagamo,o,0.00811318203179811
okarah,okaraho,o,0.00811318203179811
epafrodit,epafrodito,o,0.00811318203179811
kidigam,kidigamo,o,0.00811318203179811
númer,número,o,0.00811318203179811
onesífor,onesíforo,o,0.00811318203179811
ak,ako,o,0.00811318203179811
gideã,gideão,o,0.00811318203179811
on,ono,o,0.00811318203179811
akadijinir,akadijiniro,o,0.00811318203179811
karah,karaho,o,0.00811318203179811
aakhan,aakhano,o,0.00811318203179811
onésim,onésimo,o,0.00811318203179811
dab,dabo,o,0.00811318203179811
aristarc,aristarco,o,0.00811318203179811
farisi,farisio,o,0.00811318203179811
éfes,éfeso,o,0.00811318203179811
aakananab,aakananabo,o,0.00811318203179811
vakadibaij,vakadibaijo,o,0.00811318203179811
avakhan,avakhano,o,0.00811318203179811
just,justo,o,0.00811318203179811
ikabanaf,ikabanafo,o,0.00811318203179811
jacint,jacinto,o,0.00811318203179811
mar,maro,o,0.00811318203179811
naçã,nação,o,0.00811318203179811
nazaren,nazareno,o,0.00811318203179811
epenê,epenêto,to,0.0013184185615255522
epafrodi,epafrodito,to,0.0013184185615255522
pila,pilato,to,0.0013184185615255522
amplía,amplíato,to,0.0013184185615255522
pon,ponto,to,0.0013184185615255522
fes,festo,to,0.0013184185615255522
